,,root
BRAT1,cnv_del,1.0562036e-32
BRAT1,cnv_amp,6.743905e-33
ERP44,mut_important,-0.004697256
ERP44,cnv_del,1.7755354e-32
ERP44,cnv_amp,-5.7929595e-30
ACTR3B,mut_important,-2.1623053e-07
ACTR3B,cnv_del,1.9180142e-32
ACTR3B,cnv_amp,-1.17031505e-32
ADAT2,mut_important,-5.851168e-33
ADAT2,cnv_del,0.044598296
ADAT2,cnv_amp,-0.36176512
EHMT1,mut_important,0.027189216
EHMT1,cnv_del,0.11398231
EHMT1,cnv_amp,0.23327032
EPS8L3,mut_important,-3.1991455e-11
EPS8L3,cnv_del,-8.7546705e-33
EPS8L3,cnv_amp,-1.129019e-33
NFE2L1,mut_important,-1.9060576e-12
NFE2L1,cnv_del,-1.2572935e-32
NFE2L1,cnv_amp,1.0649404e-32
SHANK1,mut_important,-0.040819168
SHANK1,cnv_del,1.2106729e-32
SHANK1,cnv_amp,-5.150802e-30
AMPD1,mut_important,2.985707e-05
AMPD1,cnv_del,6.418694e-29
AMPD1,cnv_amp,-1.7654262e-32
ANO8,mut_important,6.0347458e-30
ANO8,cnv_del,0.29763174
ANO8,cnv_amp,-0.35567677
LILRB2,mut_important,0.03196412
LILRB2,cnv_del,0.17144124
LILRB2,cnv_amp,-0.12865591
BSDC1,mut_important,-0.040321704
BSDC1,cnv_del,0.03508264
BSDC1,cnv_amp,-0.22677577
NUFIP2,mut_important,8.12256e-12
NUFIP2,cnv_del,9.1285647e-32
NUFIP2,cnv_amp,-1.7707005e-32
RPL7,mut_important,-2.2195816e-11
RPL7,cnv_del,-2.0313672e-33
RPL7,cnv_amp,1.4608291e-32
MEF2A,mut_important,6.0040356e-10
MEF2A,cnv_del,2.1858009e-32
MEF2A,cnv_amp,6.136217e-32
UGT2B11,mut_important,-0.0027510785
UGT2B11,cnv_del,-0.002692177
UGT2B11,cnv_amp,-0.0004269084
RFX3,mut_important,4.5286296e-07
RFX3,cnv_del,-1.0380333e-05
RFX3,cnv_amp,9.713755e-07
TGFBR1,mut_important,-0.034630675
TGFBR1,cnv_del,0.10186637
TGFBR1,cnv_amp,0.27732846
GNB5,mut_important,1.27872245e-05
GNB5,cnv_del,8.087228e-06
GNB5,cnv_amp,5.3800333e-05
TGFBR3,mut_important,0.0051517026
TGFBR3,cnv_del,-0.0015239919
TGFBR3,cnv_amp,0.009270651
PPP2R1A,mut_important,-2.3092085e-05
PPP2R1A,cnv_del,-1.8388748e-05
PPP2R1A,cnv_amp,2.625904e-06
PDGFRL,mut_important,-0.00018388825
PDGFRL,cnv_del,1.3578093e-32
PDGFRL,cnv_amp,2.3876749e-32
ATP13A1,mut_important,1.9897077e-05
ATP13A1,cnv_del,-1.7334045e-24
ATP13A1,cnv_amp,1.2532105e-32
CEP120,mut_important,2.2778648e-10
CEP120,cnv_del,1.937274e-33
CEP120,cnv_amp,-6.249401e-33
DYNC1LI2,mut_important,-0.00025832778
DYNC1LI2,cnv_del,3.4024983e-24
DYNC1LI2,cnv_amp,-8.1269705e-24
LIMD1,mut_important,-2.1045129e-33
LIMD1,cnv_del,-7.2121976e-15
LIMD1,cnv_amp,4.297364e-15
TSPAN18,mut_important,6.730671e-07
TSPAN18,cnv_del,9.330167e-08
TSPAN18,cnv_amp,-2.1539572e-06
TIAM1,mut_important,-8.066463e-08
TIAM1,cnv_del,-3.1671918e-29
TIAM1,cnv_amp,-1.2462434e-32
TNFRSF14,mut_important,-0.0045496817
TNFRSF14,cnv_del,0.000887244
TNFRSF14,cnv_amp,-0.018108629
OR4F5,mut_important,-1.2883416e-07
OR4F5,cnv_del,1.3041245e-08
OR4F5,cnv_amp,1.9172283e-07
STK38,mut_important,-0.0003157812
STK38,cnv_del,5.378389e-05
STK38,cnv_amp,0.00020525079
ATP1B2,mut_important,1.1129768e-32
ATP1B2,cnv_del,2.2597933e-32
ATP1B2,cnv_amp,-1.0345289e-28
PLCXD3,mut_important,-7.885218e-11
PLCXD3,cnv_del,-1.806967e-33
PLCXD3,cnv_amp,-1.9351642e-33
PPP1R3A,mut_important,4.2794062e-07
PPP1R3A,cnv_del,-2.3672265e-32
PPP1R3A,cnv_amp,1.1836605e-32
MORN3,mut_important,0.00032863696
MORN3,cnv_del,4.884375e-33
MORN3,cnv_amp,7.533215e-33
RORC,mut_important,8.700271e-08
RORC,cnv_del,-3.593411e-08
RORC,cnv_amp,-9.2834296e-07
TFCP2,mut_important,2.7118776e-06
TFCP2,cnv_del,-2.783233e-26
TFCP2,cnv_amp,-1.3050595e-32
FAM78A,mut_important,-0.09746265
FAM78A,cnv_del,-0.031174053
FAM78A,cnv_amp,-0.14980775
SLAMF9,mut_important,-8.746531e-32
SLAMF9,cnv_del,0.11006589
SLAMF9,cnv_amp,-0.05673881
PHAX,mut_important,0.20616348
PHAX,cnv_del,0.21909083
PHAX,cnv_amp,-0.3078857
NPLOC4,mut_important,0.26494202
NPLOC4,cnv_del,-0.19244057
NPLOC4,cnv_amp,0.29935512
PDE8A,mut_important,6.565641e-10
PDE8A,cnv_del,-3.8608254e-32
PDE8A,cnv_amp,2.2231518e-24
RUSC2,mut_important,4.695911e-05
RUSC2,cnv_del,2.4294552e-33
RUSC2,cnv_amp,1.1010938e-32
DGKE,mut_important,-2.0324547e-32
DGKE,cnv_del,0.00018952234
DGKE,cnv_amp,-0.00020598769
IQSEC1,mut_important,2.4977204e-05
IQSEC1,cnv_del,8.642376e-25
IQSEC1,cnv_amp,-3.4575917e-33
ARMC10,mut_important,-7.782049e-08
ARMC10,cnv_del,-6.890927e-33
ARMC10,cnv_amp,-2.260434e-31
LMNA,mut_important,-7.411138e-33
LMNA,cnv_del,-3.5611743e-15
LMNA,cnv_amp,-3.684147e-14
HSD17B1,mut_important,0.3286075
HSD17B1,cnv_del,-0.1422937
HSD17B1,cnv_amp,0.5393611
LY6H,mut_important,0.54096633
LY6H,cnv_del,-0.4091114
LY6H,cnv_amp,0.14082024
RNF138,mut_important,-0.08217017
RNF138,cnv_del,-0.11124266
RNF138,cnv_amp,-0.25936323
HRC,mut_important,0.017257355
HRC,cnv_del,2.2599731e-32
HRC,cnv_amp,1.4255482e-32
ATG7,mut_important,2.3757591e-33
ATG7,cnv_del,1.232643e-16
ATG7,cnv_amp,-1.7838923e-15
ADNP2,mut_important,0.37107128
ADNP2,cnv_del,0.2391017
ADNP2,cnv_amp,0.7031364
HEXA,mut_important,0.1043914
HEXA,cnv_del,0.27309084
HEXA,cnv_amp,-0.45828113
RAB1B,mut_important,-1.02217066e-32
RAB1B,cnv_del,-0.0046528303
RAB1B,cnv_amp,-0.0040300926
CCHCR1,mut_important,-1.604475e-32
CCHCR1,cnv_del,0.094803095
CCHCR1,cnv_amp,0.15676105
RBM27,mut_important,-1.879656e-32
RBM27,cnv_del,-0.16796695
RBM27,cnv_amp,0.44486496
S100A10,mut_important,1.2686154e-32
S100A10,cnv_del,-0.3452528
S100A10,cnv_amp,0.46022415
ARHGEF1,mut_important,1.3056634e-09
ARHGEF1,cnv_del,-8.613006e-33
ARHGEF1,cnv_amp,-1.6050134e-32
MAML2,mut_important,-2.8193466e-33
MAML2,cnv_del,-0.35726678
MAML2,cnv_amp,-0.4240438
MXD4,mut_important,0.007018457
MXD4,cnv_del,6.6822615e-33
MXD4,cnv_amp,2.1749264e-32
PMVK,mut_important,-2.955487e-09
PMVK,cnv_del,-7.281447e-32
PMVK,cnv_amp,1.17322e-32
ELAVL4,mut_important,2.590893e-09
ELAVL4,cnv_del,-9.770288e-10
ELAVL4,cnv_amp,1.0090371e-08
SH3BP5,mut_important,0.44372547
SH3BP5,cnv_del,6.214916e-28
SH3BP5,cnv_amp,-3.6822282e-25
KRTAP6-2,mut_important,-4.8217615e-13
KRTAP6-2,cnv_del,-8.380689e-33
KRTAP6-2,cnv_amp,8.760439e-32
ECD,mut_important,6.8204425e-10
ECD,cnv_del,-2.517373e-32
ECD,cnv_amp,4.4761195e-25
MRGPRX4,mut_important,1.6583904e-33
MRGPRX4,cnv_del,-0.08583802
MRGPRX4,cnv_amp,0.06913618
FBLIM1,mut_important,-0.06755807
FBLIM1,cnv_del,-7.37373e-33
FBLIM1,cnv_amp,-1.5428869e-32
GALNT11,mut_important,0.04259214
GALNT11,cnv_del,-0.115528725
GALNT11,cnv_amp,-0.057451095
KCNE2,mut_important,1.7675993e-05
KCNE2,cnv_del,-3.760415e-30
KCNE2,cnv_amp,-4.0929244e-34
FBP1,mut_important,-0.000872146
FBP1,cnv_del,-2.6023614e-32
FBP1,cnv_amp,7.871473e-33
MYBBP1A,mut_important,0.0007413679
MYBBP1A,cnv_del,-0.0002337902
MYBBP1A,cnv_amp,-0.00026444075
THTPA,mut_important,0.00019217371
THTPA,cnv_del,-4.7330028e-05
THTPA,cnv_amp,0.00020453364
ZCCHC11,mut_important,3.7314932e-11
ZCCHC11,cnv_del,2.2024509e-32
ZCCHC11,cnv_amp,1.7563317e-32
ATG4C,mut_important,-1.5631826e-06
ATG4C,cnv_del,-3.3371418e-33
ATG4C,cnv_amp,8.77443e-32
WDR60,mut_important,0.31522524
WDR60,cnv_del,-0.3532049
WDR60,cnv_amp,-0.324339
FGA,mut_important,-9.355948e-08
FGA,cnv_del,-1.2862444e-08
FGA,cnv_amp,-1.8893222e-07
CKMT1B,mut_important,1.11029335e-32
CKMT1B,cnv_del,1.3568058e-08
CKMT1B,cnv_amp,5.215428e-09
CCDC114,mut_important,-0.0014305654
CCDC114,cnv_del,-3.7385716e-33
CCDC114,cnv_amp,3.9444378e-33
ARHGEF35,mut_important,-2.0814115e-05
ARHGEF35,cnv_del,3.4932955e-34
ARHGEF35,cnv_amp,-1.4402433e-32
CDR2L,mut_important,8.159278e-33
CDR2L,cnv_del,0.07885964
CDR2L,cnv_amp,0.074684076
CAP1,mut_important,-0.4023739
CAP1,cnv_del,-0.036309633
CAP1,cnv_amp,0.6438214
PHF13,mut_important,0.0074904035
PHF13,cnv_del,0.02489674
PHF13,cnv_amp,0.0030852284
LAMB2,mut_important,4.470258e-06
LAMB2,cnv_del,-3.808262e-33
LAMB2,cnv_amp,-5.581669e-23
OR6K2,mut_important,-0.025975322
OR6K2,cnv_del,-2.1924025e-26
OR6K2,cnv_amp,-2.9663e-26
FAM183A,mut_important,3.1901574e-05
FAM183A,cnv_del,-5.8886577e-05
FAM183A,cnv_amp,3.4815093e-05
ZNF280C,mut_important,-0.0029718818
ZNF280C,cnv_del,-1.03301584e-32
ZNF280C,cnv_amp,4.7139993e-23
HSPA12A,mut_important,-2.394004e-06
HSPA12A,cnv_del,1.3698895e-25
HSPA12A,cnv_amp,1.9793376e-32
SGSM1,mut_important,0.070964925
SGSM1,cnv_del,-0.34182358
SGSM1,cnv_amp,-0.13019262
CDX4,mut_important,0.0002663989
CDX4,cnv_del,2.1227575e-06
CDX4,cnv_amp,-0.0003233797
ZNF750,mut_important,0.3809249
ZNF750,cnv_del,-0.31177828
ZNF750,cnv_amp,-0.23460518
GPM6A,mut_important,0.018209018
GPM6A,cnv_del,-0.024051512
GPM6A,cnv_amp,0.084591545
AQR,mut_important,-1.869114e-05
AQR,cnv_del,-8.902329e-06
AQR,cnv_amp,1.5560859e-06
KATNA1,mut_important,2.3550942e-10
KATNA1,cnv_del,-1.9064723e-24
KATNA1,cnv_amp,-4.4840496e-33
TNKS,mut_important,-2.4376857e-25
TNKS,cnv_del,-0.00013465153
TNKS,cnv_amp,0.0035727639
PCSK1,mut_important,2.1781399e-32
PCSK1,cnv_del,2.3966073e-32
PCSK1,cnv_amp,-2.2533379e-32
FGF20,mut_important,-3.8878725e-10
FGF20,cnv_del,8.800337e-33
FGF20,cnv_amp,7.638302e-33
RC3H2,mut_important,2.2956986e-13
RC3H2,cnv_del,-2.4154281e-32
RC3H2,cnv_amp,-2.0736634e-32
ELMO3,mut_important,3.9689596e-05
ELMO3,cnv_del,-1.3308932e-32
ELMO3,cnv_amp,2.0419174e-32
TIMMDC1,mut_important,-4.047192e-05
TIMMDC1,cnv_del,-2.4146777e-32
TIMMDC1,cnv_amp,1.977639e-05
OR2W1,mut_important,2.9722766e-11
OR2W1,cnv_del,3.7610407e-31
OR2W1,cnv_amp,1.12427696e-32
SRFBP1,mut_important,-5.4694654e-05
SRFBP1,cnv_del,0.00011183774
SRFBP1,cnv_amp,3.43391e-05
EPS15,mut_important,2.8663863e-10
EPS15,cnv_del,3.3928113e-26
EPS15,cnv_amp,1.8400122e-32
AMIGO3,mut_important,1.1694521e-05
AMIGO3,cnv_del,-3.994509e-33
AMIGO3,cnv_amp,1.1872813e-32
FBP2,mut_important,3.3510194e-05
FBP2,cnv_del,-0.00923789
FBP2,cnv_amp,-0.001017737
NAGK,mut_important,0.00013316226
NAGK,cnv_del,8.308363e-05
NAGK,cnv_amp,-0.0006280028
AIMP1,mut_important,-5.7952774e-30
AIMP1,cnv_del,-0.005949334
AIMP1,cnv_amp,0.008245898
SLC46A2,mut_important,-0.34312835
SLC46A2,cnv_del,1.0424237e-32
SLC46A2,cnv_amp,0.7311226
LRRC30,mut_important,-1.3668465e-31
LRRC30,cnv_del,4.5103316e-05
LRRC30,cnv_amp,-8.997849e-05
SEZ6L,mut_important,-0.0016734351
SEZ6L,cnv_del,-0.020252047
SEZ6L,cnv_amp,0.0620101
XAB2,mut_important,0.37660578
XAB2,cnv_del,-0.47585768
XAB2,cnv_amp,-0.50380903
HCN2,mut_important,-1.5260387e-06
HCN2,cnv_del,8.565872e-07
HCN2,cnv_amp,-1.0430414e-06
ERBB3,mut_important,3.840909e-05
ERBB3,cnv_del,-4.2800384e-05
ERBB3,cnv_amp,3.8593303e-06
GHDC,mut_important,-9.7862936e-09
GHDC,cnv_del,2.0876395e-32
GHDC,cnv_amp,3.1689535e-28
ALK,mut_important,-2.7498845e-06
ALK,cnv_del,-3.278632e-26
ALK,cnv_amp,6.839545e-27
BLZF1,mut_important,-2.6922667e-06
BLZF1,cnv_del,-1.4681534e-06
BLZF1,cnv_amp,3.358811e-07
SLC26A9,mut_important,0.18427442
SLC26A9,cnv_del,0.12518826
SLC26A9,cnv_amp,0.12492203
ZNF574,mut_important,-1.0751905e-33
ZNF574,cnv_del,-0.026214516
ZNF574,cnv_amp,0.13821517
OTUB1,mut_important,0.15062
OTUB1,cnv_del,-0.33569917
OTUB1,cnv_amp,-0.22826721
PDZD2,mut_important,0.11437663
PDZD2,cnv_del,3.4749523e-33
PDZD2,cnv_amp,-1.6925823e-32
UBN2,mut_important,0.0039070593
UBN2,cnv_del,0.017564794
UBN2,cnv_amp,0.0011312894
ZRANB2,mut_important,-3.3280698e-10
ZRANB2,cnv_del,1.6010292e-33
ZRANB2,cnv_amp,-1.7335819e-32
PIGM,mut_important,-2.6796293e-05
PIGM,cnv_del,3.7237403e-06
PIGM,cnv_amp,-3.3185584e-05
PLEKHA1,mut_important,-4.414668e-05
PLEKHA1,cnv_del,2.6121237e-05
PLEKHA1,cnv_amp,1.7947784e-06
TTPA,mut_important,0.00077012234
TTPA,cnv_del,0.0010285141
TTPA,cnv_amp,-0.0008786468
GSR,mut_important,1.0385455e-08
GSR,cnv_del,-6.234603e-11
GSR,cnv_amp,-1.5541287e-08
PARD6G,mut_important,-5.687007e-06
PARD6G,cnv_del,-1.6016249e-32
PARD6G,cnv_amp,-4.9058603e-33
ATP9B,mut_important,-7.9792e-10
ATP9B,cnv_del,1.7070782e-26
ATP9B,cnv_amp,-3.928544e-33
CETN3,mut_important,-5.2332272e-08
CETN3,cnv_del,-1.03744675e-07
CETN3,cnv_amp,7.14909e-08
SWT1,mut_important,8.368862e-13
SWT1,cnv_del,1.0360482e-26
SWT1,cnv_amp,1.0782607e-32
FGFR1,mut_important,2.0232522e-32
FGFR1,cnv_del,1.646286e-05
FGFR1,cnv_amp,1.7976257e-05
IRX4,mut_important,6.311814e-07
IRX4,cnv_del,1.2706222e-06
IRX4,cnv_amp,-9.86609e-06
RSAD2,mut_important,-4.788235e-14
RSAD2,cnv_del,1.0681882e-32
RSAD2,cnv_amp,-1.7764464e-32
TPRX1,mut_important,-0.3437279
TPRX1,cnv_del,3.3068706e-25
TPRX1,cnv_amp,-5.5241358e-33
DNAJA4,mut_important,7.8669956e-08
DNAJA4,cnv_del,-3.4733468e-08
DNAJA4,cnv_amp,2.29072e-07
THSD1,mut_important,-1.1748508e-32
THSD1,cnv_del,-0.010127784
THSD1,cnv_amp,0.0044104382
DUT,mut_important,0.00029298427
DUT,cnv_del,-4.6431374e-05
DUT,cnv_amp,0.00046365915
HNRNPA1L2,mut_important,-0.53751886
HNRNPA1L2,cnv_del,0.00012465166
HNRNPA1L2,cnv_amp,-0.24046308
CEP19,mut_important,0.42130765
CEP19,cnv_del,-0.05851702
CEP19,cnv_amp,0.27666822
HDDC2,mut_important,0.00057495065
HDDC2,cnv_del,0.015422942
HDDC2,cnv_amp,0.038486693
DEF6,mut_important,1.015427e-05
DEF6,cnv_del,1.1449707e-05
DEF6,cnv_amp,7.682367e-07
NAA15,mut_important,-4.8622755e-06
NAA15,cnv_del,3.6558242e-05
NAA15,cnv_amp,6.9515854e-06
EIF3I,mut_important,-1.436115e-07
EIF3I,cnv_del,7.065211e-07
EIF3I,cnv_amp,-1.1836968e-06
JUP,mut_important,-1.5723934e-32
JUP,cnv_del,-5.4941e-05
JUP,cnv_amp,0.00037368256
GCG,mut_important,-1.6479435e-06
GCG,cnv_del,3.19434e-30
GCG,cnv_amp,-1.369296e-32
MGST2,mut_important,-0.21654716
MGST2,cnv_del,0.029860402
MGST2,cnv_amp,-0.0025754862
HOOK2,mut_important,-0.02952484
HOOK2,cnv_del,-3.0533078e-24
HOOK2,cnv_amp,-0.0129075935
SSU72,mut_important,0.27198902
SSU72,cnv_del,1.8039165e-28
SSU72,cnv_amp,1.1015499e-32
ERCC2,mut_important,-2.323399e-32
ERCC2,cnv_del,9.450657e-08
ERCC2,cnv_amp,3.5160383e-07
SDCBP,mut_important,-1.74475e-07
SDCBP,cnv_del,1.0826104e-08
SDCBP,cnv_amp,-5.030483e-08
GRTP1,mut_important,-0.3666448
GRTP1,cnv_del,3.5057033e-33
GRTP1,cnv_amp,-6.928893e-33
MTMR2,mut_important,0.00016504707
MTMR2,cnv_del,-5.1598883e-33
MTMR2,cnv_amp,-2.1221446e-32
NPHS2,mut_important,3.8085401e-10
NPHS2,cnv_del,-1.0314551e-10
NPHS2,cnv_amp,9.639029e-11
TRAF6,mut_important,-3.5386645e-05
TRAF6,cnv_del,-1.31132765e-05
TRAF6,cnv_amp,-5.7626505e-05
NR1H2,mut_important,-6.733726e-05
NR1H2,cnv_del,-8.961609e-05
NR1H2,cnv_amp,-0.00014382186
IGDCC3,mut_important,1.925281e-33
IGDCC3,cnv_del,8.4109736e-33
IGDCC3,cnv_amp,-9.471038e-33
CYP11B2,mut_important,6.485694e-33
CYP11B2,cnv_del,2.555711e-06
CYP11B2,cnv_amp,-2.8655813e-06
ARHGEF17,mut_important,-8.485764e-06
ARHGEF17,cnv_del,-1.741673e-06
ARHGEF17,cnv_amp,-2.8808583e-05
PRAMEF4,mut_important,0.007902617
PRAMEF4,cnv_del,0.0013946358
PRAMEF4,cnv_amp,-0.010834651
ATP11B,mut_important,-9.753538e-24
ATP11B,cnv_del,-0.0003884836
ATP11B,cnv_amp,0.007852787
GPS1,mut_important,-3.8811639e-28
GPS1,cnv_del,-0.00021594207
GPS1,cnv_amp,-0.015993966
SYT12,mut_important,2.2699458e-05
SYT12,cnv_del,6.1216815e-05
SYT12,cnv_amp,-0.000109130706
HSH2D,mut_important,0.059472326
HSH2D,cnv_del,0.11866199
HSH2D,cnv_amp,0.09576721
PRTFDC1,mut_important,-9.171101e-05
PRTFDC1,cnv_del,3.8306738e-05
PRTFDC1,cnv_amp,5.118853e-05
FNDC7,mut_important,-1.9408023e-13
FNDC7,cnv_del,-4.008924e-27
FNDC7,cnv_amp,3.6613416e-33
TADA3,mut_important,-9.539408e-07
TADA3,cnv_del,-1.2735012e-34
TADA3,cnv_amp,-1.4299273e-32
HSD17B12,mut_important,-0.0605642
HSD17B12,cnv_del,0.27900535
HSD17B12,cnv_amp,0.14818738
XRN1,mut_important,-6.000574e-05
XRN1,cnv_del,8.399682e-05
XRN1,cnv_amp,0.00010588072
SHCBP1L,mut_important,-0.44181922
SHCBP1L,cnv_del,-9.3160146e-33
SHCBP1L,cnv_amp,8.552606e-25
KRTAP13-1,mut_important,-1.3103218e-32
KRTAP13-1,cnv_del,-0.0012035418
KRTAP13-1,cnv_amp,1.4062676e-06
HMGXB3,mut_important,-0.41043037
HMGXB3,cnv_del,-0.22594462
HMGXB3,cnv_amp,-0.45199394
LENG8,mut_important,-3.7357436e-06
LENG8,cnv_del,1.3507552e-06
LENG8,cnv_amp,7.1706904e-06
OR13H1,mut_important,2.654693e-07
OR13H1,cnv_del,1.6835612e-07
OR13H1,cnv_amp,-2.4124463e-07
ACTR6,mut_important,-1.4567784e-06
ACTR6,cnv_del,2.230502e-32
ACTR6,cnv_amp,1.3124803e-32
TCTN2,mut_important,-3.140102e-08
TCTN2,cnv_del,1.2457382e-32
TCTN2,cnv_amp,-1.082133e-32
SRSF11,mut_important,-0.0006793631
SRSF11,cnv_del,0.00094909087
SRSF11,cnv_amp,-0.0018970908
LAMP1,mut_important,-4.3417554e-14
LAMP1,cnv_del,-2.4904405e-32
LAMP1,cnv_amp,-4.6851164e-33
HRH4,mut_important,0.15799293
HRH4,cnv_del,0.04983688
HRH4,cnv_amp,0.000891944
YTHDF1,mut_important,1.4734138e-06
YTHDF1,cnv_del,-1.0555595e-32
YTHDF1,cnv_amp,1.0607056e-33
FOXA1,mut_important,1.0542646e-05
FOXA1,cnv_del,-8.458281e-33
FOXA1,cnv_amp,2.5083042e-33
PTER,mut_important,0.09019657
PTER,cnv_del,0.008676659
PTER,cnv_amp,0.08222958
ZNF594,mut_important,1.1302071e-32
ZNF594,cnv_del,1.4077154e-06
ZNF594,cnv_amp,-1.6027049e-06
ZNF236,mut_important,3.1098588e-07
ZNF236,cnv_del,6.0010166e-09
ZNF236,cnv_amp,4.644929e-08
FKTN,mut_important,-0.00023796348
FKTN,cnv_del,0.0113154305
FKTN,cnv_amp,-0.0011868138
PROC,mut_important,1.999668e-05
PROC,cnv_del,1.5515612e-05
PROC,cnv_amp,-0.00018705035
CD320,mut_important,-1.0833638e-06
CD320,cnv_del,1.471495e-32
CD320,cnv_amp,-2.554333e-32
GALE,mut_important,1.418298e-07
GALE,cnv_del,2.9148704e-33
GALE,cnv_amp,1.22488495e-32
ARHGAP39,mut_important,1.563254e-12
ARHGAP39,cnv_del,2.1999202e-32
ARHGAP39,cnv_amp,5.4070867e-33
ARHGAP31,mut_important,-5.973511e-07
ARHGAP31,cnv_del,-1.2731819e-06
ARHGAP31,cnv_amp,2.9607256e-06
DVL1,mut_important,0.1562
DVL1,cnv_del,0.062299456
DVL1,cnv_amp,0.17975737
NAP1L5,mut_important,-0.6055161
NAP1L5,cnv_del,-0.43953794
NAP1L5,cnv_amp,-0.14999093
IBA57,mut_important,0.0029764422
IBA57,cnv_del,0.050573044
IBA57,cnv_amp,0.00023603399
SCD5,mut_important,0.0008136722
SCD5,cnv_del,-1.383807e-32
SCD5,cnv_amp,-3.752287e-31
FAS,mut_important,1.7207802e-05
FAS,cnv_del,1.5251037e-05
FAS,cnv_amp,2.9460673e-06
GABRR3,mut_important,0.016351307
GABRR3,cnv_del,0.021103015
GABRR3,cnv_amp,-0.0014210412
SCRN3,mut_important,0.120943785
SCRN3,cnv_del,-9.1665424e-24
SCRN3,cnv_amp,-8.04345e-33
IDH2,mut_important,2.898463e-13
IDH2,cnv_del,4.3053714e-13
IDH2,cnv_amp,3.6160175e-13
ZC3H15,mut_important,-9.38864e-05
ZC3H15,cnv_del,-0.00028037158
ZC3H15,cnv_amp,-7.1792056e-05
APEX1,mut_important,5.0724273e-05
APEX1,cnv_del,-7.1687005e-05
APEX1,cnv_amp,-7.4683674e-05
MAGEA4,mut_important,6.2767176e-06
MAGEA4,cnv_del,3.4357425e-05
MAGEA4,cnv_amp,2.220503e-05
ZDHHC4,mut_important,4.289224e-10
ZDHHC4,cnv_del,-1.0946473e-32
ZDHHC4,cnv_amp,-1.714087e-32
IQGAP3,mut_important,-1.8969217e-33
IQGAP3,cnv_del,-1.04685795e-10
IQGAP3,cnv_amp,1.4254341e-10
SMCHD1,mut_important,-3.793136e-05
SMCHD1,cnv_del,-2.3836979e-32
SMCHD1,cnv_amp,7.1115e-33
PRDX2,mut_important,-0.021738663
PRDX2,cnv_del,1.4290256e-32
PRDX2,cnv_amp,1.5223858e-32
NBR1,mut_important,0.078753084
NBR1,cnv_del,-2.2625624e-32
NBR1,cnv_amp,9.998464e-33
PPIAL4A,mut_important,0.11256109
PPIAL4A,cnv_del,-4.737485e-33
PPIAL4A,cnv_amp,2.292665e-33
DTNBP1,mut_important,9.0957053e-07
DTNBP1,cnv_del,-3.5842436e-07
DTNBP1,cnv_amp,-2.4277406e-07
CENPH,mut_important,-9.477504e-05
CENPH,cnv_del,1.7567581e-05
CENPH,cnv_amp,1.49142725e-05
HSPBAP1,mut_important,-0.22488685
HSPBAP1,cnv_del,-0.12826547
HSPBAP1,cnv_amp,-0.41243905
SETD4,mut_important,0.0013794816
SETD4,cnv_del,-3.755862e-31
SETD4,cnv_amp,-2.0868998e-32
IMMP1L,mut_important,-8.055017e-12
IMMP1L,cnv_del,3.2397748e-28
IMMP1L,cnv_amp,-1.5119878e-32
ZNF557,mut_important,-0.18251285
ZNF557,cnv_del,8.598045e-33
ZNF557,cnv_amp,1.9393626e-32
RWDD1,mut_important,-4.1126634e-13
RWDD1,cnv_del,-2.930894e-15
RWDD1,cnv_amp,-1.9124309e-13
MAP2K4,mut_important,0.00011573149
MAP2K4,cnv_del,-7.0770145e-33
MAP2K4,cnv_amp,7.126431e-23
ACSS2,mut_important,0.00075756287
ACSS2,cnv_del,-7.767737e-33
ACSS2,cnv_amp,2.6966748e-28
HDAC11,mut_important,-1.099862e-08
HDAC11,cnv_del,-7.265241e-33
HDAC11,cnv_amp,2.3201011e-33
SMAD5,mut_important,2.9345774e-06
SMAD5,cnv_del,-2.170224e-32
SMAD5,cnv_amp,2.1450496e-32
CCNF,mut_important,7.883584e-12
CCNF,cnv_del,-2.2839478e-24
CCNF,cnv_amp,3.3169206e-28
MUC21,mut_important,8.389325e-33
MUC21,cnv_del,-0.0034576212
MUC21,cnv_amp,0.00054350327
CLDN17,mut_important,-0.050886746
CLDN17,cnv_del,0.0953033
CLDN17,cnv_amp,0.037122935
FN1,mut_important,-5.187026e-13
FN1,cnv_del,6.6426167e-13
FN1,cnv_amp,4.1863128e-13
THOC5,mut_important,5.1372945e-07
THOC5,cnv_del,1.9630588e-07
THOC5,cnv_amp,-3.7064513e-07
ZNF121,mut_important,8.111373e-12
ZNF121,cnv_del,-2.7847262e-12
ZNF121,cnv_amp,-6.4693585e-12
MAP3K10,mut_important,1.978079e-32
MAP3K10,cnv_del,-1.01791155e-32
MAP3K10,cnv_amp,4.580864e-05
HOXB5,mut_important,-3.5867848e-05
HOXB5,cnv_del,0.0001284364
HOXB5,cnv_amp,0.0030498668
MORC3,mut_important,1.3254896e-09
MORC3,cnv_del,6.407361e-10
MORC3,cnv_amp,-2.7845577e-09
IGFBP3,mut_important,-1.1500399e-05
IGFBP3,cnv_del,-0.00035848148
IGFBP3,cnv_amp,0.00015201443
RALGPS1,mut_important,3.4658915e-15
RALGPS1,cnv_del,-3.809199e-15
RALGPS1,cnv_amp,3.1200963e-15
GRM2,mut_important,9.867777e-13
GRM2,cnv_del,-1.6331317e-12
GRM2,cnv_amp,-2.4896346e-12
KLLN,mut_important,3.2714446e-08
KLLN,cnv_del,2.3061506e-23
