ind,Signaling by NODAL,ABC-family proteins mediated transport,Translation,Fibronectin matrix formation,Post-translational protein modification,Meiosis,Processing of Capped Intronless Pre-mRNA,Death Receptor Signalling,Elastic fibre formation,Metabolism of porphyrins,Transcriptional regulation of pluripotent stem cells,DNA Damage Bypass,Signaling by Rho GTPases,Deadenylation-dependent mRNA decay,Response to metal ions,Integrin cell surface interactions,RNA Polymerase III Transcription,Membrane Trafficking,Ion channel transport,Transmission across Electrical Synapses ,Metabolism of nucleotides,Signaling by Receptor Tyrosine Kinases,Cell junction organization,Signaling by Nuclear Receptors,M/G1 Transition,Mitochondrial biogenesis,Activation of HOX genes during differentiation,Peroxisomal protein import,Disorders of transmembrane transporters,Transcriptional regulation of white adipocyte differentiation,Regulated Necrosis,Potassium Channels,Abacavir transport and metabolism,Keratinization,Metabolism of vitamins and cofactors,Pink/Parkin Mediated Mitophagy,Protein-protein interactions at synapses,Base Excision Repair,Transcription from mitochondrial promoters,Integrin signaling,Mismatch Repair,tRNA processing,mRNA Capping,Digestion,Nephrin family interactions,Diseases of signal transduction,Diseases of metabolism,Innate Immune System,DNA Double-Strand Break Repair,Signal regulatory protein family interactions,Striated Muscle Contraction,Signaling by Hedgehog,Platelet Adhesion to exposed collagen,Myogenesis,DNA Damage Reversal,Miscellaneous transport and binding events,Inositol phosphate metabolism,RNA Polymerase I Transcription,Signaling by WNT,Regulation of beta-cell development,Collagen formation,Binding and Uptake of Ligands by Scavenger Receptors,Platelet homeostasis,Processing of Capped Intron-Containing Pre-mRNA,Cell Cycle Checkpoints,mTOR signalling,Factors involved in megakaryocyte development and platelet production,Mitochondrial iron-sulfur cluster biogenesis,Cellular responses to stress,Mitochondrial calcium ion transport,Pyrophosphate hydrolysis,Laminin interactions,Integration of energy metabolism,Macroautophagy,Axon guidance,Mitochondrial protein import,NR1D1 (REV-ERBA) represses gene expression,Signaling by Hippo,Nonsense-Mediated Decay (NMD),Protein folding,Amyloid fiber formation,Intracellular oxygen transport,Fanconi Anemia Pathway,Metabolism of non-coding RNA,rRNA processing,Aquaporin-mediated transport,Protein repair,Transmission across Chemical Synapses,Biological oxidations,Unfolded Protein Response (UPR),Chromosome Maintenance,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Regulation of mRNA stability by proteins that bind AU-rich elements,Signaling by Non-Receptor Tyrosine Kinases,Apoptosis,Smooth Muscle Contraction,Metabolism of nitric oxide,Dissolution of Fibrin Clot,The citric acid (TCA) cycle and respiratory electron transport,Fertilization,Signaling by Leptin,Neurodegenerative Diseases,Intracellular signaling by second messengers,Cytosolic iron-sulfur cluster assembly,Cell surface interactions at the vascular wall,Cytokine Signaling in Immune system,Intestinal absorption,Epigenetic regulation of gene expression,Metabolism of amino acids and derivatives,"Plasma lipoprotein assembly, remodeling, and clearance",ECM proteoglycans,Diseases of Mismatch Repair (MMR),Formation of Fibrin Clot (Clotting Cascade),Infectious disease,Reversible hydration of carbon dioxide,"Cell Cycle, Mitotic",Degradation of the extracellular matrix,Signaling by GPCR,Chromatin modifying enzymes,Non-integrin membrane-ECM interactions,Synthesis of DNA,Receptor Mediated Mitophagy,Adaptive Immune System,Metabolism of lipids,Cardiac conduction,Iron uptake and transport,Invadopodia formation,RNA Polymerase II Transcription,Metabolism of carbohydrates,RORA activates gene expression,Signaling by TGF-beta family members,"Platelet activation, signaling and aggregation",Diseases of Immune System,O2/CO2 exchange in erythrocytes,Nucleotide Excision Repair,SLC-mediated transmembrane transport,MAPK family signaling cascades,Diseases of glycosylation,LGI-ADAM interactions,Cilium Assembly,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Gene Silencing by RNA,Signaling by NOTCH,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Surfactant metabolism,mRNA Editing,Peptide hormone metabolism
TCGA-EJ-5511,0.0,-0.0,2.2048532e-10,0.0,4.3555964e-08,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.8974785e-07,0.0,-0.0,0.0,0.0,6.44048e-07,0.0,0.0,0.0,-6.2991836e-05,0.0,8.269177e-09,-0.0,0.0,-0.0,-0.0,-8.365637e-11,4.563603e-09,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-2.4137037e-09,0.0,0.0,0.0,-0.0,0.0,3.6104087e-08,-8.343447e-11,-2.2842858e-06,-0.0,-4.8484317e-10,0.0,0.0,-0.0,0.0,-0.0,-6.973548e-13,-2.676421e-08,-0.0,3.952664e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-2.50611e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2609428e-10,4.654252e-11,0.0,0.0,0.0,0.0,-0.0,-2.2782722e-11,0.0,1.8893864e-10,-0.0,0.0,1.0181292e-09,-0.0,1.7309608e-07,-0.0,-0.0,0.0,-0.0,-0.0,3.2173827e-07,0.0,1.46050925e-05,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.9458273e-09,-2.2994238e-08,-4.5106344e-06,-0.0,0.0,6.231019e-09,2.4912319e-11,0.0,1.5533661e-09,0.0,0.0,-6.4448996e-10,-0.0,0.0,-0.0,2.0526029e-11,0.0,-1.646659e-07,-0.0,-0.0,-4.582965e-09,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-5519,0.0,8.7607805e-06,1.6145527e-09,0.0,-3.5943473e-09,-0.0,-0.0,1.523834e-08,3.931758e-05,-0.0,0.0,0.0,-0.0,-7.9457205e-11,-0.0,0.0,0.0,-2.0804073e-06,0.0,0.0,2.9269263e-08,-1.865425e-10,0.0,0.0,-0.0,0.0,8.540616e-06,-0.0,-8.3535304e-11,0.0,0.0,2.4626223e-11,0.0,-0.0,-2.9375894e-08,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.4636038e-08,-8.331373e-11,1.2843261e-09,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.96351e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.9382504e-05,-0.0,0.0,0.0,-0.0,0.0,-7.334281e-08,-0.0,-0.0,0.0,9.459333e-12,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,2.8548496e-13,0.0,-7.457361e-11,0.0,0.0,0.0,0.0,4.6475174e-11,0.0,0.0,0.0,4.0474102e-08,-0.0,0.0,0.0,0.0,-0.0,0.0,-1.3332739e-09,-0.0,-0.0,5.8694322e-06,-0.0,0.0,-0.0,-0.0,-3.3086783e-10,0.0,5.7501376e-07,-0.0,-5.464692e-07,5.293032e-05,-0.0,-0.0,-0.0,6.41172e-09,-2.1367462e-10,-0.0,-0.0,0.0,-1.5555007e-09,4.0845866e-06,0.0,0.0,-1.0603288e-09,0.0,0.0,-0.0,-8.6965805e-08,-0.0,-1.3671049e-08,0.0,-3.120197e-05,-0.0,-0.0,-6.779713e-10,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-5521,0.0,-0.0,0.0,0.0,-1.4970182e-09,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-2.7975634e-07,0.0,-0.0,0.0,0.0,3.474617e-10,0.0,0.0,0.0,-1.866032e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.35626e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.7253944e-07,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.9567606e-06,-8.334095e-11,6.4291186e-07,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9657247e-13,-0.0,-5.193967e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.093311e-06,-0.0,0.0,0.0,1.0105061e-06,-0.0,0.0,0.0,-0.0,0.0,-2.0848793e-08,-0.0,-0.0,0.0,0.0,-1.35486395e-08,0.0,-0.0,1.231541e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1157671e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.4343138e-08,-0.0,0.0,7.2351355e-07,-0.0,-4.3660926e-08,-0.0,-0.0,0.0,-0.0,-0.0,-3.3097597e-10,0.0,-3.798822e-10,-0.0,2.8268023e-09,5.8235423e-06,-0.0,-0.0,-0.0,1.943382e-10,-0.0,-0.0,-0.0,0.0,0.00014319186,2.4884365e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0503023e-11,0.0,-0.0,-0.0,-0.0,-2.0054595e-06,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-7781,0.0,-0.0,0.0,0.0,2.6865096e-06,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.890784e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-6.291415e-05,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3557085e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-2.410827e-09,0.0,0.0,0.0,-0.0,0.0,8.6372856e-09,-8.333545e-11,-2.2818335e-06,-0.0,-4.8426785e-10,0.0,0.0,-0.0,0.0,-0.0,-6.965273e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0931755e-06,-0.0,0.0,0.0,1.009128e-06,-0.0,0.0,0.0,-0.0,0.0,-2.503136e-07,-0.0,-0.0,0.0,0.0,-1.3547881e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115695e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.4153512e-08,-0.0,0.0,7.6909606e-07,-0.0,-7.5127277e-06,-0.0,-0.0,0.0,-0.0,-0.0,-3.309541e-10,0.0,1.899288e-11,-0.0,3.8328995e-08,1.0260538e-08,-0.0,-0.0,-0.0,0.0,-1.7810742e-11,-0.0,-0.0,0.0,2.6238913e-06,2.4882756e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.6431187e-10,2.050167e-11,0.0,-0.0,4.4536637e-06,-0.0,-2.0051903e-06,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-7784,-5.8919274e-09,-0.0,7.3414615e-11,0.0,-1.7436051e-07,-0.0,-0.0,-0.0,5.8493843e-06,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.6562253e-11,0.0,-2.2446333e-05,0.0,0.0,-9.413492e-10,-5.2548508e-08,0.0,-2.478004e-08,-0.0,6.1346985e-09,-4.3815115e-05,-0.0,-8.3563476e-11,0.0,0.0,0.0,0.0,-0.0,-2.3259364e-08,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.9179288e-08,1.9831061e-09,0.0,2.978602e-10,5.5731486e-09,-6.3841867e-07,-0.0,-0.0,0.0,-3.263758e-08,-0.0,0.0,-9.590258e-08,-6.965862e-13,-3.7113688e-09,7.533168e-07,0.0,0.0,-3.3367953e-06,1.3308564e-09,0.0,-4.829975e-08,3.837237e-09,-0.0,0.0,0.0,0.0,-0.0,0.0,8.816653e-09,-0.0,0.0,-3.4008406e-07,-2.914108e-11,-0.0,0.0,0.0,-2.613672e-05,-2.7730968e-07,-0.0,0.0,0.0,7.0141286e-06,0.0,-0.0,-4.7463977e-10,0.0,0.0,0.0,0.0,4.960382e-11,0.0,4.6491217e-11,0.0,1.2299406e-10,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.5756804e-07,-1.240743e-08,-0.0,9.3870216e-07,-0.0,-0.0,2.136882e-08,-0.0,9.902218e-09,2.4855892e-05,0.0,-3.7989123e-10,-0.0,-7.889197e-07,8.58244e-06,1.0821689e-07,-1.334094e-08,-0.0,-5.9492407e-08,-0.0,-0.0,-0.0,0.0,4.576055e-06,-1.0910058e-05,0.0,0.0,-2.82852e-10,0.0,0.0,-1.0648206e-05,0.0,-0.0,2.0503238e-11,0.0,2.9411519e-08,-1.2894105e-10,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-A65B,0.0,-0.0,0.0,0.0,-1.0695017e-10,-5.9314487e-10,-0.0,-0.0,0.0,-0.0,0.0,4.7923784e-08,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.8663864e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.357837e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.912874e-08,0.0,-0.0,0.0,1.9935655e-07,0.0,0.0,-0.0,-4.023391e-08,-4.583282e-11,-8.335669e-11,1.5117506e-10,-2.1067184e-07,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9670463e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3088189e-08,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,4.40052e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.649912e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.307346e-06,-0.0,-3.3103845e-10,0.0,1.8997791e-11,-0.0,-3.3928071e-10,0.0,-0.0,-0.0,-0.0,-1.1663681e-09,-0.0,-0.0,-0.0,0.0,-0.00016232367,2.488909e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0506893e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-A7NM,0.0,8.765432e-06,0.0010316193,0.0,-1.943269e-06,4.745201e-10,-0.0,2.6400121e-05,0.0,-0.0,0.0,0.0,-1.7810805e-06,0.0,-0.0,-5.9387797e-09,-1.1196336e-09,-3.205058e-06,-9.656909e-09,0.0,2.9284543e-08,1.5117827e-08,0.0,6.0449784e-11,-0.0,0.0,8.545283e-06,-0.0,-8.3579865e-11,0.0,0.0,-2.9566954e-10,0.0,-0.00011303728,-5.1232126e-12,8.478433e-05,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2.556158e-05,-1.4789353e-10,6.349612e-09,-0.0,-0.0,-3.4578756e-07,0.0,1.0308093e-08,0.0,-0.0,-6.967207e-13,-0.0,-0.0,-2.5832335e-06,0.0,0.0,0.0,-4.5399325e-08,6.5931644e-08,9.840833e-11,-0.0,0.0,0.0,-1.9392644e-05,-0.0,0.0,2.2520675e-11,2.6806188e-07,0.0,1.7733477e-06,2.0875223e-07,-0.0,0.0,1.6770807e-09,1.8658826e-05,0.0,-0.0,0.0,0.0,2.609237e-06,0.0,-0.0,1.8523402e-10,1.9544334e-12,-9.321974e-12,0.0,0.0,0.0,0.0,1.1159887e-09,-4.7847465e-08,0.0,0.0,4.049523e-08,-0.0,0.0,0.0,0.0,-0.0,7.103315e-11,6.5033257e-10,-0.0,-3.400593e-05,5.8874243e-06,-0.0,0.0,-0.0,-0.0,2.1259666e-06,0.0,-2.3792309e-05,2.0723058e-07,1.0973595e-05,-3.8906972e-05,-0.0,-0.0,-0.0,-8.531942e-05,1.7848474e-07,-0.0,-0.0,3.080414e-06,-2.097903e-05,-9.95577e-10,0.0,0.0,-1.3317637e-08,0.0,0.0,-0.0,3.8820698e-07,-1.1685611e-07,2.0218107e-07,0.0,0.00012129014,-0.0,-0.0,2.7462306e-06,-0.0,-3.549188e-10,-0.0,1.233742e-05
TCGA-G9-6356,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.866169e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.356861e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5827463e-11,-8.334694e-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.966234e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6493705e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3099976e-10,0.0,1.8995578e-11,-0.0,7.98913e-08,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.4886189e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0504497e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-G9-6361,0.0,-0.0,-9.837253e-09,0.0,2.1672587e-07,-0.0,-0.0,-1.8469503e-07,0.0,-0.0,0.0,0.0,-1.2331661e-05,-1.9870683e-11,-0.0,0.0,7.2209744e-08,6.275132e-07,0.0,0.0,3.105503e-10,6.430127e-05,0.0,-1.3638327e-08,-0.0,1.2330757e-11,-0.0,-0.0,-8.3555905e-11,4.5585127e-09,0.0,0.0,2.6888614e-09,-0.0,3.1139905e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0002844258,-8.333428e-11,1.225272e-05,-3.4011138e-11,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.4223101e-06,-2.6734615e-08,-0.0,-0.00046430028,0.0,0.0,0.0,0.0,-2.5978977e-08,0.0,-1.0417555e-07,0.0,0.0,0.0,-0.0,0.0,-9.865092e-09,-8.5150174e-07,-2.750004e-08,-9.4948315e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-5.4968023e-08,3.908136e-12,0.0,0.0,0.0,0.0,1.2365127e-05,4.64901e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5663646e-08,-0.0,5.4611405e-07,2.6673846e-10,-0.0,-3.031718e-10,-0.0,-0.0,-1.5121596e-05,-0.0,-0.0,6.5627273e-06,0.0,1.4588643e-05,-0.0,2.4387742e-05,-1.4664257e-05,-0.0,-0.0,-0.0,-3.6927548e-09,6.205854e-07,-4.5055544e-06,-0.0,0.0,-0.00010074866,-4.37972e-10,0.0,1.8018084e-09,0.0,0.0,2.6064388e-09,-0.0,0.0,-4.7963937e-07,6.7654554e-10,0.0,-1.6448044e-07,-0.0,-0.0,-4.3515724e-09,-0.0,-0.0,-0.0,-1.6949501e-09
TCGA-G9-6370,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.866169e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.356861e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.9138542e-10,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5827463e-11,-8.334694e-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.966234e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6493705e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0003542e-10,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3099976e-10,0.0,1.8995578e-11,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.9817902e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0504497e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-G9-6496,0.0,-0.0,-3.2793758e-07,0.0,1.9798985e-05,2.746089e-08,-0.0,-9.215303e-08,-5.019864e-08,-0.0,0.0,0.0,7.041278e-07,0.0,-0.0,-7.0398104e-10,0.0,-0.00020578958,0.0,0.0,1.941102e-11,1.4115558e-06,0.0,0.0,3.703398e-11,3.813895e-09,-0.0,-0.0,-8.357362e-11,1.6259454e-08,0.0,0.0,0.0,-0.0,2.2795945e-09,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.543365e-10,0.0,1.1621156e-08,-1.7697097e-10,1.2361439e-05,-8.335194e-11,-2.4822614e-06,-0.0,-0.0,0.0,2.2681114e-08,-0.0,0.0,-0.0,-6.9666115e-13,-0.0,-0.0,-4.8492357e-09,2.3931557e-10,-1.0219254e-09,0.0,-1.2577185e-08,-2.7346167e-07,-7.8721035e-10,-0.0,0.0,0.0,1.6000151e-05,-0.0,0.0,-1.5122987e-08,-3.734966e-08,0.0,6.1373453e-06,1.7859884e-08,-0.0,0.0,0.0,2.2169671e-07,0.0,-0.0,0.0,0.0,-0.0,2.9454e-10,-0.0,-4.145691e-09,0.0,-9.396377e-07,3.968909e-07,0.0,0.0,0.0,-0.0,2.0283184e-09,-3.6533896e-05,0.0,-4.059062e-09,-0.0,-2.2759664e-11,0.0,0.0,-0.0,0.0,-2.4295474e-08,-0.0,-0.0,1.2817613e-07,-0.0,-2.3149893e-05,-0.0,-0.0,1.2333791e-06,0.0,-5.558597e-07,1.5334373e-10,-7.357924e-05,3.3104866e-10,-0.0,-2.7100737e-06,-0.0,1.9440036e-10,-0.0,3.1792024e-06,1.0718287e-11,0.0,-0.00014915578,-1.620881e-07,0.0,0.0,4.7559602e-08,0.0,0.0,6.286114e-05,-4.4220933e-08,-9.820846e-05,-1.0289313e-06,0.0,2.5604945e-06,1.8472566e-08,4.954104e-07,0.0,-0.0,-0.0,-0.0,1.036376e-06
TCGA-G9-A9S7,0.0,-0.0,0.0,0.0,-2.1106266e-06,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-2.3846664e-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.8978571e-06,0.0,0.0,-1.737527e-10,0.0,-0.0,-0.0,-7.2705015e-09,0.0,0.0,0.0,0.0,-0.0,2.0490182e-11,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2913835e-10,-8.334732e-11,-2.3169783e-07,-0.0,-0.0,0.0,1.4009674e-06,-0.0,0.0,-0.0,-6.9662326e-13,-0.0,-0.0,-0.00045255615,0.0,0.0,0.0,0.0,9.330985e-10,-1.2771285e-05,-0.0,0.0,0.0,7.554455e-09,-0.0,0.0,0.0,-0.0,0.0,1.5150748e-09,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-2.260389e-09,0.0,0.0,0.0,0.0,-1.3145805e-08,0.0,1.0228612e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.360548e-09,-0.0,0.0,2.0394549e-07,-0.0,-0.0,2.5605387e-09,-0.0,0.0,-0.0,-0.0,2.614248e-05,0.0,-3.56176e-06,-0.0,-0.0,0.0,-0.0,1.6773933e-05,-0.0,2.4089281e-06,-0.0,-0.0,-0.0,0.0,0.0005266761,2.4886183e-11,0.0,2.5704117e-05,-6.0670726e-07,0.0,-6.438139e-10,-0.0,0.0,-4.4920373e-05,-1.0288742e-06,0.0,-2.1382339e-06,-0.0,-0.0,2.2833246e-08,-0.0,-0.0,-0.0,-0.0
TCGA-HC-7075,0.0,-0.0,0.0,0.0,-5.213902e-10,-0.0,-0.0,7.0543185e-09,0.0,-0.0,0.0,0.0,8.425454e-09,0.0,-0.0,0.0,0.0,1.2163657e-09,0.0,0.0,0.0,-1.8664152e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.357964e-11,0.0,0.0,-8.2130995e-12,0.0,-5.783282e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.2771836e-07,-8.335795e-11,9.000104e-07,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.967156e-13,-0.0,-0.0,0.0,-1.237905e-10,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.000102966784,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.631234e-12,-1.6067056e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.649985e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3104347e-10,0.0,6.6168434e-07,-0.0,-1.7573315e-06,0.0,-0.0,-0.0,-0.0,1.3607013e-09,4.407391e-06,-0.0,-0.0,0.0,2.2428835e-06,-3.773614e-06,0.0,0.0,-9.944093e-09,0.0,0.0,-0.0,0.0,-0.0,2.0507205e-11,0.0,-0.0,-0.0,-0.0,-3.9394084e-07,-0.0,-0.0,-0.0,-0.0
TCGA-HC-7748,0.0,-0.0,6.8278766e-08,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-7.464676e-11,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.356861e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5827463e-11,-8.334694e-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.966234e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-6.565326e-09,-0.0,-0.0,0.0,6.1371214e-10,0.0,0.0,-0.0,0.0,0.0,4.9899405e-09,0.0,-0.0,-5.354977e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.6493705e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,8.535131e-10,-0.0,0.0,-0.0,-0.0,-6.4875955e-08,0.0,1.8995578e-11,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.4886189e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0504497e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
