,,coef
RAB10,cnv_amp,3.7024119e-34
NONO,mut_important,0.0
NONO,cnv_del,0.0
NONO,cnv_amp,0.0
ITCH,mut_important,0.0
ITCH,cnv_del,0.0
ITCH,cnv_amp,0.0
FBXO10,mut_important,1.1747828e-17
FBXO10,cnv_del,3.815955e-38
FBXO10,cnv_amp,5.623761e-38
PHC1,mut_important,4.3364566e-16
PHC1,cnv_del,0.0
PHC1,cnv_amp,0.0
HHAT,mut_important,0.0
HHAT,cnv_del,0.0
HHAT,cnv_amp,0.0
FAM49B,mut_important,0.0
FAM49B,cnv_del,0.0
FAM49B,cnv_amp,1.719588e-06
ROBO2,mut_important,1.2829141e-06
ROBO2,cnv_del,3.3442706e-07
ROBO2,cnv_amp,8.538044e-07
CRX,mut_important,0.0
CRX,cnv_del,0.0
CRX,cnv_amp,0.0
TRIM38,mut_important,0.0
TRIM38,cnv_del,0.0
TRIM38,cnv_amp,0.0
DPAGT1,mut_important,0.0
DPAGT1,cnv_del,0.0
DPAGT1,cnv_amp,0.0
USP16,mut_important,2.6762117e-12
USP16,cnv_del,0.0
USP16,cnv_amp,0.0
CSNK1E,mut_important,0.0
CSNK1E,cnv_del,0.0
CSNK1E,cnv_amp,0.0
NOTUM,mut_important,1.6888864e-05
NOTUM,cnv_del,0.0
NOTUM,cnv_amp,0.0
TGFBRAP1,mut_important,0.0
TGFBRAP1,cnv_del,0.0
TGFBRAP1,cnv_amp,0.0
DNM3,mut_important,0.00027557966
DNM3,cnv_del,2.656035e-05
DNM3,cnv_amp,0.00043354707
CTDSPL,mut_important,0.0
CTDSPL,cnv_del,0.0
CTDSPL,cnv_amp,0.0
PTAR1,mut_important,0.0
PTAR1,cnv_del,0.0
PTAR1,cnv_amp,0.0
DCX,mut_important,9.738867e-09
DCX,cnv_del,0.0
DCX,cnv_amp,0.0
PARVB,mut_important,0.0
PARVB,cnv_del,0.0
PARVB,cnv_amp,0.0
AARS,mut_important,0.0
AARS,cnv_del,0.0
AARS,cnv_amp,0.0
LDLRAD3,mut_important,0.0
LDLRAD3,cnv_del,0.0
LDLRAD3,cnv_amp,0.0
ASB17,mut_important,0.0
ASB17,cnv_del,1.4464334e-09
ASB17,cnv_amp,1.9047758e-10
AP1S3,mut_important,2.0062648e-14
AP1S3,cnv_del,0.0
AP1S3,cnv_amp,3.1567658e-27
XXYLT1,mut_important,0.0
XXYLT1,cnv_del,0.0
XXYLT1,cnv_amp,0.0
FASTKD1,mut_important,0.0
FASTKD1,cnv_del,0.0
FASTKD1,cnv_amp,0.0
EPHX1,mut_important,0.0
EPHX1,cnv_del,0.0
EPHX1,cnv_amp,0.0
XPO7,mut_important,0.0
XPO7,cnv_del,0.0
XPO7,cnv_amp,0.0
DDAH2,mut_important,0.0
DDAH2,cnv_del,0.0
DDAH2,cnv_amp,0.0
SLC17A7,mut_important,0.0
SLC17A7,cnv_del,0.0
SLC17A7,cnv_amp,0.0
TMEM42,mut_important,0.0
TMEM42,cnv_del,0.0
TMEM42,cnv_amp,0.0
PLSCR5,mut_important,0.0
PLSCR5,cnv_del,0.0
PLSCR5,cnv_amp,0.0
HRAS,mut_important,0.0005578703
HRAS,cnv_del,0.0
HRAS,cnv_amp,5.0154934e-36
STT3B,mut_important,0.0
STT3B,cnv_del,0.0
STT3B,cnv_amp,0.0
KRBA2,mut_important,0.0
KRBA2,cnv_del,0.0
KRBA2,cnv_amp,0.0
TMED7,mut_important,0.0
TMED7,cnv_del,1.093161e-10
TMED7,cnv_amp,1.6154942e-12
GPR119,mut_important,0.0
GPR119,cnv_del,0.0
GPR119,cnv_amp,0.0
SLN,mut_important,0.0
SLN,cnv_del,0.0
SLN,cnv_amp,0.0
MAGED2,mut_important,0.0
MAGED2,cnv_del,0.0
MAGED2,cnv_amp,0.0
TBC1D21,mut_important,0.0
TBC1D21,cnv_del,0.0
TBC1D21,cnv_amp,0.0
PATL1,mut_important,0.0
PATL1,cnv_del,0.0
PATL1,cnv_amp,5.6638383e-14
MYOD1,mut_important,0.0
MYOD1,cnv_del,0.0
MYOD1,cnv_amp,1.181989e-10
PITPNB,mut_important,0.0
PITPNB,cnv_del,0.0
PITPNB,cnv_amp,0.0
TMEM41B,mut_important,0.0
TMEM41B,cnv_del,0.0
TMEM41B,cnv_amp,0.0
CAMLG,mut_important,0.0
CAMLG,cnv_del,0.0
CAMLG,cnv_amp,0.0
NPVF,mut_important,0.0
NPVF,cnv_del,0.0
NPVF,cnv_amp,0.0
SIX4,mut_important,0.0
SIX4,cnv_del,0.0
SIX4,cnv_amp,0.0
NEDD1,mut_important,0.0
NEDD1,cnv_del,0.0
NEDD1,cnv_amp,0.0
CTNND1,mut_important,4.2361897e-08
CTNND1,cnv_del,0.0
CTNND1,cnv_amp,3.3270774e-07
MYO7B,mut_important,0.0
MYO7B,cnv_del,0.0
MYO7B,cnv_amp,0.0
COG8,mut_important,2.6641002e-05
COG8,cnv_del,0.0
COG8,cnv_amp,0.0
FAM180B,mut_important,0.0
FAM180B,cnv_del,0.0
FAM180B,cnv_amp,0.0
OR10R2,mut_important,2.1798596e-15
OR10R2,cnv_del,7.729245e-15
OR10R2,cnv_amp,6.9241572e-15
SLC4A1AP,mut_important,0.0
SLC4A1AP,cnv_del,0.0
SLC4A1AP,cnv_amp,0.0
DCAF17,mut_important,0.0
DCAF17,cnv_del,0.0
DCAF17,cnv_amp,0.0
N4BP2L1,mut_important,0.0
N4BP2L1,cnv_del,0.0
N4BP2L1,cnv_amp,0.0
PIK3CB,mut_important,5.490044e-36
PIK3CB,cnv_del,0.0
PIK3CB,cnv_amp,5.9416664e-07
OR52E2,mut_important,0.0
OR52E2,cnv_del,3.2707053e-12
OR52E2,cnv_amp,2.5213533e-11
BTBD7,mut_important,0.0
BTBD7,cnv_del,0.0
BTBD7,cnv_amp,0.0
DOPEY2,mut_important,0.0
DOPEY2,cnv_del,0.0
DOPEY2,cnv_amp,0.0
CDC25A,mut_important,5.093086e-38
CDC25A,cnv_del,2.7876789e-07
CDC25A,cnv_amp,0.0
FDCSP,mut_important,0.0
FDCSP,cnv_del,0.0
FDCSP,cnv_amp,0.0
NCAPD2,mut_important,0.0
NCAPD2,cnv_del,0.0
NCAPD2,cnv_amp,0.0
DHX16,mut_important,1.2149217e-08
DHX16,cnv_del,0.0
DHX16,cnv_amp,5.49157e-08
GRM5,mut_important,1.3313228e-18
GRM5,cnv_del,0.0
GRM5,cnv_amp,1.9429478e-18
LIN28B,mut_important,0.0
LIN28B,cnv_del,0.0
LIN28B,cnv_amp,0.0
SMURF2,mut_important,4.0316642e-11
SMURF2,cnv_del,0.0
SMURF2,cnv_amp,0.0
TMEM92,mut_important,0.0
TMEM92,cnv_del,0.0
TMEM92,cnv_amp,0.0
KRT25,mut_important,0.0
KRT25,cnv_del,0.0
KRT25,cnv_amp,0.0
STAG2,mut_important,0.0
STAG2,cnv_del,0.0
STAG2,cnv_amp,0.0
SLC28A3,mut_important,0.0
SLC28A3,cnv_del,6.906032e-13
SLC28A3,cnv_amp,5.112405e-10
GLI3,mut_important,4.0606793e-09
GLI3,cnv_del,0.0
GLI3,cnv_amp,1.4116013e-07
OAF,mut_important,0.0
OAF,cnv_del,0.0
OAF,cnv_amp,0.0
IQCF5,mut_important,0.0
IQCF5,cnv_del,0.0
IQCF5,cnv_amp,0.0
TMEM2,mut_important,0.0
TMEM2,cnv_del,0.0
TMEM2,cnv_amp,0.0
FUT6,mut_important,0.0
FUT6,cnv_del,0.0
FUT6,cnv_amp,0.0
LCE3B,mut_important,1.2629357e-14
LCE3B,cnv_del,1.402217e-35
LCE3B,cnv_amp,9.5453627e-32
FKBP14,mut_important,0.0
FKBP14,cnv_del,0.0
FKBP14,cnv_amp,0.0
MYH1,mut_important,0.0
MYH1,cnv_del,0.0
MYH1,cnv_amp,0.0
ADRA2B,mut_important,0.0
ADRA2B,cnv_del,0.0
ADRA2B,cnv_amp,0.0
TMEM183A,mut_important,0.0
TMEM183A,cnv_del,0.0
TMEM183A,cnv_amp,0.0
MED12,mut_important,2.1947624e-16
MED12,cnv_del,0.0
MED12,cnv_amp,0.0
TTLL7,mut_important,0.0
TTLL7,cnv_del,8.8050883e-10
TTLL7,cnv_amp,0.0
TCF3,mut_important,0.0
TCF3,cnv_del,0.0
TCF3,cnv_amp,0.0
TWIST2,mut_important,0.0
TWIST2,cnv_del,0.0
TWIST2,cnv_amp,0.0
GFM2,mut_important,0.0
GFM2,cnv_del,1.3330861e-31
GFM2,cnv_amp,0.0
DEFB135,mut_important,0.0
DEFB135,cnv_del,1.6816963e-34
DEFB135,cnv_amp,7.9042e-35
UCK1,mut_important,0.0
UCK1,cnv_del,7.077491e-08
UCK1,cnv_amp,3.4721026e-07
HOXB6,mut_important,0.0
HOXB6,cnv_del,0.0
HOXB6,cnv_amp,0.0
HNRNPA1,mut_important,3.8858794e-10
HNRNPA1,cnv_del,0.0
HNRNPA1,cnv_amp,0.0
SLC9B2,mut_important,0.0
SLC9B2,cnv_del,0.0
SLC9B2,cnv_amp,0.0
SLC9A4,mut_important,1.0783521e-12
SLC9A4,cnv_del,0.0
SLC9A4,cnv_amp,2.5716328e-36
AK8,mut_important,0.0
AK8,cnv_del,6.809059e-13
AK8,cnv_amp,8.078373e-12
CHRAC1,mut_important,0.0
CHRAC1,cnv_del,0.0
CHRAC1,cnv_amp,0.0
MTMR10,mut_important,5.468469e-09
MTMR10,cnv_del,0.0
MTMR10,cnv_amp,0.0
OR4A15,mut_important,4.950718e-10
OR4A15,cnv_del,3.4632934e-09
OR4A15,cnv_amp,1.0436756e-09
MLKL,mut_important,0.0
MLKL,cnv_del,0.0
MLKL,cnv_amp,0.0
CA5A,mut_important,0.0
CA5A,cnv_del,0.0
CA5A,cnv_amp,0.0
PRODH2,mut_important,0.0
PRODH2,cnv_del,0.0
PRODH2,cnv_amp,0.0
MAP2K2,mut_important,0.0
MAP2K2,cnv_del,0.0
MAP2K2,cnv_amp,0.0
NOMO3,mut_important,0.0
NOMO3,cnv_del,0.0
NOMO3,cnv_amp,0.0
AMDHD1,mut_important,0.0
AMDHD1,cnv_del,0.0
AMDHD1,cnv_amp,0.0
ASB18,mut_important,0.0
ASB18,cnv_del,1.19888364e-29
ASB18,cnv_amp,4.1082657e-28
GRID2,mut_important,0.0
GRID2,cnv_del,0.0
GRID2,cnv_amp,0.0
CD44,mut_important,2.306673e-17
CD44,cnv_del,0.0
CD44,cnv_amp,0.0
DDX25,mut_important,0.0
DDX25,cnv_del,0.0
DDX25,cnv_amp,0.0
SYNRG,mut_important,0.0
SYNRG,cnv_del,0.0
SYNRG,cnv_amp,0.0
TFDP1,mut_important,1.034891e-36
TFDP1,cnv_del,0.0
TFDP1,cnv_amp,0.0
NOL6,mut_important,0.0
NOL6,cnv_del,0.0
NOL6,cnv_amp,1.093444e-09
ARF1,mut_important,0.0
ARF1,cnv_del,9.843444e-33
ARF1,cnv_amp,0.00016513877
DNM1,mut_important,0.0
DNM1,cnv_del,0.0
DNM1,cnv_amp,8.4637086e-35
DEFB136,mut_important,0.0
DEFB136,cnv_del,1.1253794e-21
DEFB136,cnv_amp,5.0036115e-21
KRTAP13-2,mut_important,0.0
KRTAP13-2,cnv_del,0.0
KRTAP13-2,cnv_amp,0.0
DCC,mut_important,3.524332e-36
DCC,cnv_del,0.0
DCC,cnv_amp,0.0
CFL1,mut_important,0.0
CFL1,cnv_del,2.5334862e-10
CFL1,cnv_amp,0.0
HNRNPUL2,mut_important,0.0
HNRNPUL2,cnv_del,0.0
HNRNPUL2,cnv_amp,0.0
OAT,mut_important,0.0
OAT,cnv_del,0.0
OAT,cnv_amp,0.0
GATA3,mut_important,0.0
GATA3,cnv_del,0.0
GATA3,cnv_amp,0.0
ATP6AP1,mut_important,0.0
ATP6AP1,cnv_del,0.0
ATP6AP1,cnv_amp,0.0
CARS,mut_important,2.124422e-38
CARS,cnv_del,1.2778866e-11
CARS,cnv_amp,0.0
RASD2,mut_important,0.0
RASD2,cnv_del,0.0
RASD2,cnv_amp,0.0
MOCS2,mut_important,6.1527805e-12
MOCS2,cnv_del,6.015915e-12
MOCS2,cnv_amp,9.9164375e-12
TMEM216,mut_important,0.0
TMEM216,cnv_del,0.0
TMEM216,cnv_amp,0.0
ERCC5,mut_important,2.1824418e-07
ERCC5,cnv_del,0.0
ERCC5,cnv_amp,0.0
APH1B,mut_important,1.5566132e-11
APH1B,cnv_del,0.0
APH1B,cnv_amp,0.0
JARID2,mut_important,0.0
JARID2,cnv_del,0.0
JARID2,cnv_amp,1.3159769e-15
AGPS,mut_important,0.0
AGPS,cnv_del,0.0
AGPS,cnv_amp,0.0
SGTB,mut_important,0.0
SGTB,cnv_del,0.0
SGTB,cnv_amp,0.0
BHLHB9,mut_important,0.0
BHLHB9,cnv_del,0.0
BHLHB9,cnv_amp,0.0
RAPGEF3,mut_important,2.9033165e-10
RAPGEF3,cnv_del,0.0
RAPGEF3,cnv_amp,0.0
ECEL1,mut_important,0.0
ECEL1,cnv_del,0.0
ECEL1,cnv_amp,0.0
EHD3,mut_important,0.0
EHD3,cnv_del,0.0
EHD3,cnv_amp,0.0
SYS1,mut_important,0.0
SYS1,cnv_del,0.0
SYS1,cnv_amp,0.0
ANGEL2,mut_important,0.0
ANGEL2,cnv_del,0.0
ANGEL2,cnv_amp,0.0
ARL13B,mut_important,0.0
ARL13B,cnv_del,0.0
ARL13B,cnv_amp,1.7009024e-38
SESN3,mut_important,3.200321e-33
SESN3,cnv_del,9.988863e-11
SESN3,cnv_amp,3.763369e-09
HEPH,mut_important,0.0
HEPH,cnv_del,0.0
HEPH,cnv_amp,0.0
USP6NL,mut_important,8.2486006e-19
USP6NL,cnv_del,0.0
USP6NL,cnv_amp,0.0
LCLAT1,mut_important,2.7259367e-14
LCLAT1,cnv_del,0.0
LCLAT1,cnv_amp,0.0
DNMT3A,mut_important,4.162131e-10
DNMT3A,cnv_del,1.9303298e-10
DNMT3A,cnv_amp,0.0
FBXO9,mut_important,4.1554854e-12
FBXO9,cnv_del,0.0
FBXO9,cnv_amp,0.0
STEAP3,mut_important,0.0
STEAP3,cnv_del,1.0673468e-36
STEAP3,cnv_amp,2.4911475e-37
AHR,mut_important,0.0
AHR,cnv_del,0.0
AHR,cnv_amp,0.0
FAM98C,mut_important,0.0
FAM98C,cnv_del,0.0
FAM98C,cnv_amp,0.0
FCRL5,mut_important,0.0
FCRL5,cnv_del,0.0
FCRL5,cnv_amp,0.0
USP39,mut_important,0.0
USP39,cnv_del,0.0
USP39,cnv_amp,8.135143e-34
ZNF93,mut_important,0.0
ZNF93,cnv_del,0.0
ZNF93,cnv_amp,0.0
PIWIL2,mut_important,0.0
PIWIL2,cnv_del,1.0781388e-13
PIWIL2,cnv_amp,0.0
ACCS,mut_important,0.0
ACCS,cnv_del,0.0
ACCS,cnv_amp,0.0
RPS28,mut_important,0.0
RPS28,cnv_del,0.0
RPS28,cnv_amp,0.0
ARRB2,mut_important,0.0
ARRB2,cnv_del,0.0
ARRB2,cnv_amp,0.0
TXNRD1,mut_important,0.0
TXNRD1,cnv_del,0.0
TXNRD1,cnv_amp,0.0
SATB1,mut_important,0.0
SATB1,cnv_del,4.6510994e-30
SATB1,cnv_amp,6.531386e-38
CYB5RL,mut_important,0.0
CYB5RL,cnv_del,9.7961355e-09
CYB5RL,cnv_amp,0.0
POLR2C,mut_important,5.1600954e-12
POLR2C,cnv_del,0.0
POLR2C,cnv_amp,0.0
PDK1,mut_important,0.0
PDK1,cnv_del,5.5303887e-37
PDK1,cnv_amp,4.510161e-38
CCDC148,mut_important,0.0
CCDC148,cnv_del,0.0
CCDC148,cnv_amp,0.0
UBXN8,mut_important,0.0
UBXN8,cnv_del,0.0
UBXN8,cnv_amp,0.0
CAMK2B,mut_important,0.0
CAMK2B,cnv_del,2.438344e-19
CAMK2B,cnv_amp,6.748613e-21
DNASE1,mut_important,0.0
DNASE1,cnv_del,0.0
DNASE1,cnv_amp,0.0
ARMC5,mut_important,0.0
ARMC5,cnv_del,0.0
ARMC5,cnv_amp,0.0
NUP153,mut_important,9.038386e-37
NUP153,cnv_del,5.6109496e-19
NUP153,cnv_amp,3.2162853e-19
SYNJ1,mut_important,0.0
SYNJ1,cnv_del,0.0
SYNJ1,cnv_amp,0.0
MTA2,mut_important,0.0
MTA2,cnv_del,2.207225e-37
MTA2,cnv_amp,6.4219988e-27
KRTAP12-2,mut_important,0.0
KRTAP12-2,cnv_del,0.0
KRTAP12-2,cnv_amp,0.0
PDCD7,mut_important,6.12383e-23
PDCD7,cnv_del,0.0
PDCD7,cnv_amp,0.0
KLHL21,mut_important,3.219571e-11
KLHL21,cnv_del,4.011277e-11
KLHL21,cnv_amp,1.4300488e-12
LY6G5B,mut_important,0.0
LY6G5B,cnv_del,0.0
LY6G5B,cnv_amp,0.0
SRSF12,mut_important,0.0
SRSF12,cnv_del,0.0
SRSF12,cnv_amp,0.0
SF1,mut_important,1.7953382e-21
SF1,cnv_del,0.0
SF1,cnv_amp,0.0
TAF13,mut_important,0.0
TAF13,cnv_del,6.2505626e-11
TAF13,cnv_amp,0.0
GIPC1,mut_important,0.0
GIPC1,cnv_del,0.0
GIPC1,cnv_amp,0.0
PLEK2,mut_important,0.0
PLEK2,cnv_del,0.0
PLEK2,cnv_amp,0.0
ZNF479,mut_important,0.0
ZNF479,cnv_del,0.0
ZNF479,cnv_amp,0.0
DYNC1I2,mut_important,0.0
DYNC1I2,cnv_del,8.780235e-09
DYNC1I2,cnv_amp,1.1102886e-09
ECM2,mut_important,0.0
ECM2,cnv_del,0.0
ECM2,cnv_amp,0.0
RRAGC,mut_important,0.0
RRAGC,cnv_del,0.0
RRAGC,cnv_amp,0.0
SLC22A13,mut_important,0.0
SLC22A13,cnv_del,7.482977e-18
SLC22A13,cnv_amp,3.0834233e-18
HOXA3,mut_important,0.0
HOXA3,cnv_del,0.0
HOXA3,cnv_amp,6.4924086e-12
BHLHA15,mut_important,0.0
BHLHA15,cnv_del,0.0
BHLHA15,cnv_amp,0.0
FGFR3,mut_important,0.0
FGFR3,cnv_del,0.0
FGFR3,cnv_amp,3.1991046e-36
CELF4,mut_important,0.0
CELF4,cnv_del,0.0
CELF4,cnv_amp,0.0
RNF168,mut_important,0.0
RNF168,cnv_del,1.5023585e-12
RNF168,cnv_amp,2.5118382e-12
TMEM69,mut_important,0.0
TMEM69,cnv_del,0.0
TMEM69,cnv_amp,0.0
FUNDC2,mut_important,0.0
FUNDC2,cnv_del,0.0
FUNDC2,cnv_amp,0.0
MATN4,mut_important,6.242216e-08
MATN4,cnv_del,0.0
MATN4,cnv_amp,0.0
HIPK4,mut_important,0.0
HIPK4,cnv_del,0.0
HIPK4,cnv_amp,0.0
TMEM14C,mut_important,0.0
TMEM14C,cnv_del,0.0
TMEM14C,cnv_amp,0.0
ANXA2,mut_important,4.318674e-12
ANXA2,cnv_del,0.0
ANXA2,cnv_amp,0.0
RANBP6,mut_important,0.0
RANBP6,cnv_del,0.0
RANBP6,cnv_amp,0.0
PDCD4,mut_important,0.0
PDCD4,cnv_del,0.0
PDCD4,cnv_amp,6.36428e-16
SHISA4,mut_important,0.0
SHISA4,cnv_del,0.0
SHISA4,cnv_amp,0.0
ARHGEF10,mut_important,0.0
ARHGEF10,cnv_del,4.962886e-07
ARHGEF10,cnv_amp,6.210695e-07
OR9Q1,mut_important,2.3314288e-13
OR9Q1,cnv_del,0.0
OR9Q1,cnv_amp,1.3438184e-13
CCDC136,mut_important,0.0
CCDC136,cnv_del,0.0
CCDC136,cnv_amp,0.0
FAM122B,mut_important,0.0
FAM122B,cnv_del,0.0
FAM122B,cnv_amp,0.0
LRRC47,mut_important,0.0
LRRC47,cnv_del,0.0
LRRC47,cnv_amp,0.0
SDR9C7,mut_important,0.0
SDR9C7,cnv_del,0.0
SDR9C7,cnv_amp,0.0
ARHGAP26,mut_important,0.0
ARHGAP26,cnv_del,0.0
ARHGAP26,cnv_amp,0.0
MITF,mut_important,0.0
MITF,cnv_del,5.126987e-19
MITF,cnv_amp,9.492645e-19
PLEKHA6,mut_important,9.9192e-10
PLEKHA6,cnv_del,8.424805e-10
PLEKHA6,cnv_amp,1.2681015e-08
TUBG2,mut_important,0.0
TUBG2,cnv_del,0.0
TUBG2,cnv_amp,0.0
USPL1,mut_important,0.0
USPL1,cnv_del,0.0
USPL1,cnv_amp,0.0
H1FX,mut_important,0.0
H1FX,cnv_del,0.0
H1FX,cnv_amp,0.0
PMFBP1,mut_important,0.0
PMFBP1,cnv_del,0.0
PMFBP1,cnv_amp,0.0
TRIM16L,mut_important,0.0
TRIM16L,cnv_del,0.0
TRIM16L,cnv_amp,0.0
NTSR2,mut_important,0.0
NTSR2,cnv_del,4.280062e-12
NTSR2,cnv_amp,0.0
PHACTR1,mut_important,0.0
PHACTR1,cnv_del,0.0
PHACTR1,cnv_amp,0.0
EPCAM,mut_important,0.0
EPCAM,cnv_del,0.0
EPCAM,cnv_amp,0.0
PAX6,mut_important,4.7453796e-09
PAX6,cnv_del,2.7129065e-31
PAX6,cnv_amp,3.6515042e-34
PNLIPRP1,mut_important,0.0
PNLIPRP1,cnv_del,0.0
PNLIPRP1,cnv_amp,0.0
TTC27,mut_important,0.0
TTC27,cnv_del,0.0
TTC27,cnv_amp,0.0
COMMD1,mut_important,1.518768e-07
COMMD1,cnv_del,3.8220744e-38
COMMD1,cnv_amp,0.0
BRDT,mut_important,0.0
BRDT,cnv_del,0.0
BRDT,cnv_amp,0.0
KLF9,mut_important,0.0
KLF9,cnv_del,0.0
KLF9,cnv_amp,0.0
MBTPS1,mut_important,7.207373e-05
MBTPS1,cnv_del,0.0
MBTPS1,cnv_amp,0.0
HIST3H2A,mut_important,3.8514652e-05
HIST3H2A,cnv_del,0.0003189685
HIST3H2A,cnv_amp,1.203672e-06
CHRDL1,mut_important,0.0
CHRDL1,cnv_del,0.0
CHRDL1,cnv_amp,0.0
ACACA,mut_important,2.6856499e-15
ACACA,cnv_del,0.0
ACACA,cnv_amp,0.0
CYP4F11,mut_important,0.0
CYP4F11,cnv_del,0.0
CYP4F11,cnv_amp,0.0
DLX2,mut_important,0.0
DLX2,cnv_del,0.0
DLX2,cnv_amp,0.0
TEX10,mut_important,0.0
TEX10,cnv_del,0.0
TEX10,cnv_amp,0.0
CHPT1,mut_important,0.0
CHPT1,cnv_del,0.0
CHPT1,cnv_amp,0.0
ACYP1,mut_important,0.0
ACYP1,cnv_del,0.0
ACYP1,cnv_amp,0.0
ZNF346,mut_important,0.0
ZNF346,cnv_del,0.0
ZNF346,cnv_amp,0.0
HNF1A,mut_important,0.0
HNF1A,cnv_del,0.0
HNF1A,cnv_amp,0.0
KRT4,mut_important,0.0
KRT4,cnv_del,0.0
KRT4,cnv_amp,0.0
EPN2,mut_important,7.9215334e-10
EPN2,cnv_del,0.0
EPN2,cnv_amp,0.0
MTM1,mut_important,0.0
MTM1,cnv_del,0.0
MTM1,cnv_amp,0.0
PIGB,mut_important,1.3032107e-15
PIGB,cnv_del,0.0
PIGB,cnv_amp,0.0
CEP72,mut_important,0.0
CEP72,cnv_del,3.955472e-35
CEP72,cnv_amp,9.440797e-33
GBE1,mut_important,0.0
GBE1,cnv_del,1.37084335e-05
GBE1,cnv_amp,2.6542213e-05
RPE,mut_important,0.0
RPE,cnv_del,0.0
RPE,cnv_amp,0.0
TSPAN12,mut_important,0.0
TSPAN12,cnv_del,0.0
TSPAN12,cnv_amp,0.0
KIAA2013,mut_important,0.0
KIAA2013,cnv_del,0.0
KIAA2013,cnv_amp,0.0
KITLG,mut_important,0.0
KITLG,cnv_del,0.0
KITLG,cnv_amp,0.0
OR6C2,mut_important,0.0
OR6C2,cnv_del,0.0
OR6C2,cnv_amp,0.0
CEP97,mut_important,1.5352962e-14
CEP97,cnv_del,0.0
CEP97,cnv_amp,1.5221191e-32
DMRT1,mut_important,0.0
DMRT1,cnv_del,0.0
DMRT1,cnv_amp,0.0
UBR3,mut_important,0.0
UBR3,cnv_del,0.0
UBR3,cnv_amp,0.0
RABL2A,mut_important,0.0
RABL2A,cnv_del,0.0
RABL2A,cnv_amp,0.0
LHPP,mut_important,0.0
LHPP,cnv_del,0.0
LHPP,cnv_amp,0.0
SSNA1,mut_important,0.0
SSNA1,cnv_del,1.0793625e-08
SSNA1,cnv_amp,1.0920945e-09
PARP2,mut_important,1.6902125e-19
PARP2,cnv_del,0.0
PARP2,cnv_amp,0.0
BLVRA,mut_important,1.6417201e-12
BLVRA,cnv_del,0.0
BLVRA,cnv_amp,3.7166997e-12
NUP35,mut_important,0.0
NUP35,cnv_del,7.090236e-35
NUP35,cnv_amp,7.582471e-26
FAM13B,mut_important,0.0
FAM13B,cnv_del,3.2249239e-13
FAM13B,cnv_amp,0.0
ZRANB1,mut_important,0.0
ZRANB1,cnv_del,0.0
ZRANB1,cnv_amp,4.807422e-10
TRAPPC2L,mut_important,0.0
TRAPPC2L,cnv_del,0.0
TRAPPC2L,cnv_amp,0.0
PGBD1,mut_important,0.0
PGBD1,cnv_del,0.0
PGBD1,cnv_amp,0.0
PGBD2,mut_important,0.0
PGBD2,cnv_del,0.0
PGBD2,cnv_amp,0.0
ZNF804B,mut_important,0.0
ZNF804B,cnv_del,0.0
ZNF804B,cnv_amp,0.0
FNTB,mut_important,0.0
FNTB,cnv_del,0.0
FNTB,cnv_amp,0.0
NID1,mut_important,0.0
NID1,cnv_del,7.2092e-11
NID1,cnv_amp,5.4090128e-11
PSMC2,mut_important,2.7165417e-34
PSMC2,cnv_del,4.5372815e-15
PSMC2,cnv_amp,1.1480096e-13
ZC3H6,mut_important,0.0
ZC3H6,cnv_del,0.0
ZC3H6,cnv_amp,0.0
ZGPAT,mut_important,0.0
ZGPAT,cnv_del,0.0
ZGPAT,cnv_amp,0.0
CDCP1,mut_important,0.0
CDCP1,cnv_del,0.0
CDCP1,cnv_amp,0.0
CCDC73,mut_important,0.0
CCDC73,cnv_del,0.0
CCDC73,cnv_amp,0.0
TMOD1,mut_important,0.0
TMOD1,cnv_del,2.1502429e-10
TMOD1,cnv_amp,2.2453013e-09
SLC1A3,mut_important,0.0
SLC1A3,cnv_del,0.0
SLC1A3,cnv_amp,3.765617e-09
ST5,mut_important,0.0
ST5,cnv_del,0.0
ST5,cnv_amp,2.3263525e-05
NKRF,mut_important,0.0
NKRF,cnv_del,0.0
NKRF,cnv_amp,0.0
SLC22A6,mut_important,0.0
SLC22A6,cnv_del,3.6547854e-07
SLC22A6,cnv_amp,4.685792e-10
RPF2,mut_important,0.0
RPF2,cnv_del,0.0
RPF2,cnv_amp,0.0
RNF4,mut_important,0.0
RNF4,cnv_del,2.2561146e-10
RNF4,cnv_amp,1.2037652e-09
CHRNA3,mut_important,0.0
CHRNA3,cnv_del,0.0
CHRNA3,cnv_amp,0.0
TOMM20,mut_important,0.0
TOMM20,cnv_del,4.2804364e-05
TOMM20,cnv_amp,0.00033227005
LMO1,mut_important,0.0
LMO1,cnv_del,0.0
LMO1,cnv_amp,1.034142e-36
TMED10,mut_important,0.0
TMED10,cnv_del,0.0
TMED10,cnv_amp,0.0
CNNM2,mut_important,0.0
CNNM2,cnv_del,0.0
CNNM2,cnv_amp,0.0
AP1M2,mut_important,3.7737448e-13
AP1M2,cnv_del,0.0
AP1M2,cnv_amp,0.0
STK11,mut_important,0.0
STK11,cnv_del,6.060573e-09
STK11,cnv_amp,0.0
FKBP15,mut_important,0.0
FKBP15,cnv_del,0.0
FKBP15,cnv_amp,0.0
NCOA5,mut_important,0.0
NCOA5,cnv_del,0.0
NCOA5,cnv_amp,0.0
GNAI2,mut_important,0.0
GNAI2,cnv_del,0.00072447397
GNAI2,cnv_amp,0.00020431264
MAP2K5,mut_important,0.0
