,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
CCP110,0.0015328448,6.0,0.0015328448,0.84940356,-0.09666424
ANKRD34A,0.0,0.0,0.0,-0.10343876,0.23665415
EIF3E,0.0002613408,6.0,0.0002613408,0.05901513,-0.70209026
CBFB,1.8997204e-06,21.0,1.8997204e-06,-0.102257855,-3.4835773
CD81,1.8951523e-05,2.0,1.8951523e-05,-0.09165817,-0.108715996
GALK2,0.0,0.0,0.0,-0.10343876,0.23665415
ZBED8,0.0,0.0,0.0,-0.10343876,0.23665415
DEPDC5,0.0,0.0,0.0,-0.10343876,0.23665415
IFNGR1,0.0006644931,1.0,0.0006644931,0.30962145,0.37585524
SLC39A7,3.9783462e-08,1.0,3.9783462e-08,-0.10341402,0.05947615
SPTY2D1,0.0,0.0,0.0,-0.10343876,0.23665415
CCT2,2.6952479e-05,6.0,2.6952479e-05,-0.08668464,-0.8136941
ALDH9A1,1.1699224e-06,1.0,1.1699224e-06,-0.10271151,0.06001426
SIDT1,0.0,0.0,0.0,-0.10343876,0.23665415
SUMO4,0.0,0.0,0.0,-0.10343876,0.23665415
LRP2BP,0.0,0.0,0.0,-0.10343876,0.23665415
DMTF1,0.0,0.0,0.0,-0.10343876,0.23665415
LRRC47,0.0,0.0,0.0,-0.10343876,0.23665415
NIT1,0.0,0.0,0.0,-0.10343876,0.23665415
WWP1,0.00064868736,3.0,0.00064868736,0.2997963,0.013935416
ERGIC2,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF785,0.0,0.0,0.0,-0.10343876,0.23665415
ZBBX,0.0,0.0,0.0,-0.10343876,0.23665415
ICK,0.0,0.0,0.0,-0.10343876,0.23665415
SRP68,5.6253082e-08,1.0,5.6253082e-08,-0.103403784,0.059483998
PTPN23,5.787051e-06,1.0,5.787051e-06,-0.09984142,0.062212706
CDKN2AIP,0.0,0.0,0.0,-0.10343876,0.23665415
GRIN2A,7.898169e-07,4.0,7.898169e-07,-0.10294779,-0.47175762
OSBP,8.3459915e-13,1.0,8.3459915e-13,-0.10343876,0.059457205
RNPS1,2.2438508e-06,6.0,2.2438508e-06,-0.10204394,-0.8254592
FGL2,2.8612954e-05,1.0,2.8612954e-05,-0.085652456,0.07308125
RAC1,0.00028219807,34.0,8.299943e-06,-0.098279364,-5.653674
NPC1,7.235023e-07,1.0,7.235023e-07,-0.10298901,0.0598017
AUP1,0.0,0.0,0.0,-0.10343876,0.23665415
ECE1,5.717451e-07,1.0,5.717451e-07,-0.10308335,0.059729442
CGGBP1,0.0,0.0,0.0,-0.10343876,0.23665415
RPS25,2.4056737e-06,15.0,2.4056737e-06,-0.101943344,-2.4201546
WDHD1,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM60,0.0,0.0,0.0,-0.10343876,0.23665415
IFFO2,0.0,0.0,0.0,-0.10343876,0.23665415
SCAPER,0.0,0.0,0.0,-0.10343876,0.23665415
OPRM1,2.1567303e-05,3.0,2.1567303e-05,-0.09003215,-0.28466746
PHLPP1,0.0,0.0,0.0,-0.10343876,0.23665415
SDCBP,0.0006488979,3.0,0.0006488979,0.29992718,0.014035663
SH2D3A,0.0,0.0,0.0,-0.10343876,0.23665415
SLU7,8.155679e-06,4.0,8.155679e-06,-0.09836905,-0.46825033
GCLC,8.6697555e-06,1.0,8.6697555e-06,-0.09804949,0.0635853
KLHL12,2.8565282e-05,1.0,2.8565282e-05,-0.085682094,0.07305855
CCDC125,0.0,0.0,0.0,-0.10343876,0.23665415
RAP1GDS1,0.0,0.0,0.0,-0.10343876,0.23665415
AGPAT2,0.00019260703,2.0,0.00019260703,0.016289039,-0.026030026
HBM,0.0,0.0,0.0,-0.10343876,0.23665415
CAMLG,0.0,0.0,0.0,-0.10343876,0.23665415
IGFL3,0.0,0.0,0.0,-0.10343876,0.23665415
EIF4ENIF1,0.0,0.0,0.0,-0.10343876,0.23665415
INHBB,1.0990061e-07,1.0,1.0990061e-07,-0.10337044,0.059509534
MPEG1,0.0,0.0,0.0,-0.10343876,0.23665415
OR4C45,2.55956e-09,1.0,2.55956e-09,-0.10343716,0.059458427
GTF3C6,1.1886038e-06,3.0,1.1886038e-06,-0.1026999,-0.29437077
SERHL2,0.0,0.0,0.0,-0.10343876,0.23665415
NBEA,0.0,0.0,0.0,-0.10343876,0.23665415
RNPC3,2.4064047e-06,1.0,2.4064047e-06,-0.10194289,0.06060302
PIN1,0.008808446,3.0,0.008808446,5.3720407,3.8992004
PUS7L,0.0,0.0,0.0,-0.10343876,0.23665415
TBC1D14,6.36689e-07,1.0,6.36689e-07,-0.103042975,0.05976037
ARL5A,0.0,0.0,0.0,-0.10343876,0.23665415
ITGB5,0.0008984181,6.0,0.0008984181,0.45503315,-0.39874625
GTF2B,2.7594991e-05,6.0,2.7594991e-05,-0.08628524,-0.8133882
ANAPC7,1.8998033e-05,9.0,1.8998033e-05,-0.09162925,-1.3490726
CCNI,0.0,0.0,0.0,-0.10343876,0.23665415
LONP1,0.0,0.0,0.0,-0.10343876,0.23665415
PPP3CA,6.4578935e-06,5.0,6.4578935e-06,-0.09942442,-0.64625573
CD24,0.0,0.0,0.0,-0.10343876,0.23665415
HARS,5.9900976e-06,1.0,5.9900976e-06,-0.09971521,0.062309388
TNFRSF17,8.869217e-07,1.0,8.869217e-07,-0.10288743,0.05987951
ARHGEF35,7.868576e-09,3.0,7.868576e-09,-0.10343386,-0.29493296
KLRK1,1.3646055e-05,2.0,1.3646055e-05,-0.09495613,-0.11124219
PEX6,0.0,0.0,0.0,-0.10343876,0.23665415
CTAGE6,0.0,0.0,0.0,-0.10343876,0.23665415
RBM38,0.0,0.0,0.0,-0.10343876,0.23665415
VOPP1,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF821,0.0,0.0,0.0,-0.10343876,0.23665415
SLC39A6,3.1045164e-09,1.0,3.1045164e-09,-0.10343683,0.059458684
WDR83,4.7798894e-05,1.0,4.7798894e-05,-0.073726155,0.08221662
AP3S1,2.4209743e-07,1.0,2.4209743e-07,-0.10328826,0.059572484
SPTBN4,5.413714e-07,2.0,5.413714e-07,-0.10310223,-0.11748199
GPATCH1,0.0,0.0,0.0,-0.10343876,0.23665415
SF3B6,1.8967032e-05,2.0,1.8967032e-05,-0.091648534,-0.10870861
RBM11,0.0,0.0,0.0,-0.10343876,0.23665415
HNRNPCL3,0.0,0.0,0.0,-0.10343876,0.23665415
DHX35,0.0,0.0,0.0,-0.10343876,0.23665415
DNMBP,0.0,0.0,0.0,-0.10343876,0.23665415
GCA,0.00010537398,1.0,0.00010537398,-0.037936497,0.10963097
TUBD1,0.0,0.0,0.0,-0.10343876,0.23665415
PHF13,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF212,0.0,0.0,0.0,-0.10343876,0.23665415
SV2A,6.2736517e-06,4.0,6.2736517e-06,-0.099538945,-0.4691465
NUDC,0.022189552,4.0,0.022189552,13.689963,10.0934105
TMEM97,0.0,0.0,0.0,-0.10343876,0.23665415
ZDHHC14,0.0,0.0,0.0,-0.10343876,0.23665415
BTN3A2,7.902812e-06,1.0,7.902812e-06,-0.09852623,0.06322013
RNF170,0.0,0.0,0.0,-0.10343876,0.23665415
ITGAV,2.812691e-05,9.0,2.812691e-05,-0.08595459,-1.3447257
NCOR1,0.0001923207,9.0,0.0001923207,0.016111055,-1.2665449
SERINC2,5.5007536e-07,1.0,5.5007536e-07,-0.10309682,0.059719123
ELMOD3,0.0,0.0,0.0,-0.10343876,0.23665415
DGAT2,2.9383118e-05,2.0,2.9383118e-05,-0.08517371,-0.103749
FGFR1OP,8.694079e-05,6.0,8.694079e-05,-0.049394887,-0.78513074
ATF2,1.9024157e-05,7.0,1.9024157e-05,-0.09161302,-0.9946662
RPL17,4.9485676e-05,12.0,4.9485676e-05,-0.07267762,-1.8661468
TMOD1,0.0008458263,1.0,0.0008458263,0.42234123,0.46219698
ZBTB48,0.0,0.0,0.0,-0.10343876,0.23665415
MKNK1,0.0007127678,4.0,0.0007127678,0.33962983,-0.13274966
SH3TC1,0.0,0.0,0.0,-0.10343876,0.23665415
DRAM2,0.0,0.0,0.0,-0.10343876,0.23665415
SAFB,0.00022029894,1.0,0.00022029894,0.033502806,0.16435243
TGOLN2,0.00023858961,5.0,0.00023858961,0.044872593,-0.5357263
NDUFB3,5.6599615e-06,1.0,5.6599615e-06,-0.09992042,0.062152196
SLC35D2,4.6164292e-08,3.0,4.6164292e-08,-0.103410065,-0.29491475
PRRC2C,0.0,0.0,0.0,-0.10343876,0.23665415
AFTPH,0.0,0.0,0.0,-0.10343876,0.23665415
PDPR,7.8767776e-10,1.0,7.8767776e-10,-0.103438266,0.059457585
PPP1R12C,0.0,0.0,0.0,-0.10343876,0.23665415
PDIA5,1.3296177e-06,1.0,1.3296177e-06,-0.10261224,0.060090303
HIPK1,9.4535935e-06,1.0,9.4535935e-06,-0.09756224,0.06395853
STAG1,0.002500379,7.0,0.002500379,1.4508393,0.18682961
AOC3,0.0,0.0,0.0,-0.10343876,0.23665415
FUT6,0.0,0.0,0.0,-0.10343876,0.23665415
VCPIP1,2.6465292e-05,1.0,2.6465292e-05,-0.08698748,0.07205864
TFDP2,4.3972912e-05,13.0,4.3972912e-05,-0.07610444,-2.0459688
ACOT11,0.0,0.0,0.0,-0.10343876,0.23665415
ATG3,1.8605492e-07,1.0,1.8605492e-07,-0.103323095,0.0595458
NPEPPS,0.00051932805,1.0,0.00051932805,0.21938437,0.30673498
SPDL1,0.0027052371,4.0,0.0027052371,1.5781826,0.8159636
APOL2,0.0,0.0,0.0,-0.10343876,0.23665415
ARHGAP26,3.7382804e-09,1.0,3.7382804e-09,-0.10343643,0.059458986
RASSF3,0.0,0.0,0.0,-0.10343876,0.23665415
SRPK1,0.0,0.0,0.0,-0.10343876,0.23665415
NSMCE4A,0.0007440787,1.0,0.0007440787,0.3590932,0.4137499
DPF3,0.0,0.0,0.0,-0.10343876,0.23665415
PGAP3,0.0,0.0,0.0,-0.10343876,0.23665415
MMAA,1.2576226e-05,3.0,1.2576226e-05,-0.09562115,-0.28894857
MDM4,0.00021335996,5.0,0.00021335996,0.029189417,-0.54773945
SRA1,0.0,0.0,0.0,-0.10343876,0.23665415
CD40,2.4578942e-05,2.0,2.4578942e-05,-0.08816007,-0.10603651
SRSF2,3.2086158e-05,5.0,3.2086158e-05,-0.083493456,-0.6340529
ACADS,3.0109072e-06,1.0,3.0109072e-06,-0.10156713,0.060890853
BDH1,1.6415615e-06,2.0,1.6415615e-06,-0.10241833,-0.11695814
BRMS1,1.2527114e-06,1.0,1.2527114e-06,-0.102660045,0.060053688
PEMT,3.0175232e-05,1.0,3.0175232e-05,-0.08468132,0.07382512
CRNKL1,1.6911079e-05,1.0,1.6911079e-05,-0.09292655,0.06750941
TUBE1,0.0,0.0,0.0,-0.10343876,0.23665415
MNAT1,4.5560373e-05,21.0,4.5560373e-05,-0.075117655,-3.4627883
CMPK2,0.0,0.0,0.0,-0.10343876,0.23665415
PDCD7,3.955779e-06,1.0,3.955779e-06,-0.100979775,0.061340746
AGFG1,2.3768798e-09,1.0,2.3768798e-09,-0.10343728,0.059458334
CCDC106,0.0,0.0,0.0,-0.10343876,0.23665415
HLA-C,0.0043120505,5.0,0.0043120505,2.5770051,1.40385
SGMS2,2.2777704e-07,1.0,2.2777704e-07,-0.10329716,0.059565663
RIC8A,0.0,0.0,0.0,-0.10343876,0.23665415
CES2,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF551,0.0,0.0,0.0,-0.10343876,0.23665415
ABT1,0.0,0.0,0.0,-0.10343876,0.23665415
EDC3,1.1304578e-06,1.0,1.1304578e-06,-0.10273605,0.05999547
ABCA7,3.0095212e-05,1.0,3.0095212e-05,-0.084731065,0.073787026
GPRC5B,0.0,0.0,0.0,-0.10343876,0.23665415
RBMY1B,0.0,0.0,0.0,-0.10343876,0.23665415
WRAP53,2.881617e-05,1.0,2.881617e-05,-0.08552614,0.07317801
GTPBP10,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM14B,0.0,0.0,0.0,-0.10343876,0.23665415
KREMEN1,1.7243822e-06,2.0,1.7243822e-06,-0.10236685,-0.116918705
PNOC,6.298656e-08,1.0,6.298656e-08,-0.103399605,0.059487198
TP53RK,2.5545593e-05,1.0,2.5545593e-05,-0.08755918,0.07162073
SPATA2,0.0,0.0,0.0,-0.10343876,0.23665415
JAZF1,0.0,0.0,0.0,-0.10343876,0.23665415
GARS,3.573717e-07,2.0,3.573717e-07,-0.10321661,-0.11756961
SLC7A6,6.171572e-07,2.0,6.171572e-07,-0.10305512,-0.11744591
ZSWIM3,0.0,0.0,0.0,-0.10343876,0.23665415
PRAMEF9,0.0,0.0,0.0,-0.10343876,0.23665415
NR2C1,1.702542e-05,2.0,1.702542e-05,-0.09285546,-0.10963311
SCG3,0.00015203831,3.0,0.00015203831,-0.008929163,-0.22254376
VPS25,1.4990168e-07,1.0,1.4990168e-07,-0.10334557,0.05952858
THOC1,1.049708e-05,3.0,1.049708e-05,-0.09691359,-0.28993857
IQCK,0.0,0.0,0.0,-0.10343876,0.23665415
CRIP1,0.0,0.0,0.0,-0.10343876,0.23665415
TRMT2B,0.0,0.0,0.0,-0.10343876,0.23665415
CS,4.653557e-05,2.0,4.653557e-05,-0.07451145,-0.09558187
HIP1R,4.999178e-10,1.0,4.999178e-10,-0.103438444,0.059457444
SMTNL1,0.0,0.0,0.0,-0.10343876,0.23665415
ANGEL1,0.0,0.0,0.0,-0.10343876,0.23665415
METTL6,0.0,0.0,0.0,-0.10343876,0.23665415
NUBPL,2.0949003e-06,1.0,2.0949003e-06,-0.10213653,0.060454685
CREBZF,0.0,0.0,0.0,-0.10343876,0.23665415
UHRF2,0.0008818267,1.0,0.0008818267,0.44471967,0.4793385
ZNF101,0.0,0.0,0.0,-0.10343876,0.23665415
COPG1,5.33901e-07,2.0,5.33901e-07,-0.10310688,-0.11748555
WDR36,6.8310226e-05,2.0,6.8310226e-05,-0.060975958,-0.08521388
DIAPH1,0.00040737566,3.0,0.00040737566,0.14979286,-0.100965016
NAPA,3.9635328e-05,6.0,3.9635328e-05,-0.07880076,-0.8076552
UNC13D,5.232622e-05,1.0,5.232622e-05,-0.07091189,0.08437232
AP1M1,6.3358304e-05,5.0,6.3358304e-05,-0.06405416,-0.6191626
ZNF283,0.0,0.0,0.0,-0.10343876,0.23665415
ACAP2,0.0,0.0,0.0,-0.10343876,0.23665415
CHCHD1,1.1551869e-06,3.0,1.1551869e-06,-0.10272067,-0.29438668
PVALB,0.0,0.0,0.0,-0.10343876,0.23665415
FHL2,6.9186996e-07,1.0,6.9186996e-07,-0.10300867,0.059786644
PRPF31,1.5492378e-05,1.0,1.5492378e-05,-0.09380843,0.06683389
GORAB,0.0,0.0,0.0,-0.10343876,0.23665415
TCF7,7.4596405e-06,5.0,7.4596405e-06,-0.09880171,-0.6457787
HES3,0.0,0.0,0.0,-0.10343876,0.23665415
MAU2,6.3883085e-08,1.0,6.3883085e-08,-0.103399046,0.059487622
CARS2,5.811399e-07,1.0,5.811399e-07,-0.10307751,0.059733916
SDC4,1.2514861e-05,10.0,1.2514861e-05,-0.0956593,-1.5293565
NUP98,0.005118028,22.0,0.005118028,3.0780141,-1.2247325
GPR143,6.60274e-08,1.0,6.60274e-08,-0.10339771,0.059488643
ITGA2,4.0301948e-05,6.0,4.0301948e-05,-0.07838638,-0.8073378
LILRA1,4.7963487e-05,1.0,4.7963487e-05,-0.073623836,0.082295
BBS2,5.4873185e-06,1.0,5.4873185e-06,-0.10002774,0.06206999
ORAI1,2.2186072e-05,3.0,2.2186072e-05,-0.08964752,-0.28437287
ANAPC16,7.505129e-05,8.0,7.505129e-05,-0.0567856,-1.1451858
MYOF,0.0,0.0,0.0,-0.10343876,0.23665415
MAP2K4,0.0006337726,6.0,0.0006337726,0.29052502,-0.524757
ABI2,4.4919943e-06,2.0,4.4919943e-06,-0.10064645,-0.115600914
STK24,0.0,0.0,0.0,-0.10343876,0.23665415
VRK1,9.911988e-07,2.0,9.911988e-07,-0.10282261,-0.11726781
PURB,0.0,0.0,0.0,-0.10343876,0.23665415
PDIA6,0.0002010617,3.0,0.0002010617,0.02154461,-0.1992013
RNF138,3.5661717e-05,1.0,3.5661717e-05,-0.08127083,0.07643752
MMP20,7.970258e-07,1.0,7.970258e-07,-0.10294331,0.059836704
DCAF16,1.0254548e-05,1.0,1.0254548e-05,-0.09706435,0.064339906
TOLLIP,8.850408e-06,1.0,8.850408e-06,-0.0979372,0.06367132
GOSR2,3.591401e-05,5.0,3.591401e-05,-0.081113994,-0.6322302
BNIP1,3.7648599e-07,1.0,3.7648599e-07,-0.10320473,0.05963647
CAPRIN1,0.0,0.0,0.0,-0.10343876,0.23665415
DRG2,0.0,0.0,0.0,-0.10343876,0.23665415
TADA2A,6.0660005e-07,1.0,6.0660005e-07,-0.10306168,0.059746042
ZNF417,0.0,0.0,0.0,-0.10343876,0.23665415
TIGAR,1.4819119e-06,1.0,1.4819119e-06,-0.102517575,0.060162816
EWSR1,0.0,0.0,0.0,-0.10343876,0.23665415
JMJD4,0.0,0.0,0.0,-0.10343876,0.23665415
PHACTR4,0.0,0.0,0.0,-0.10343876,0.23665415
RABL2B,0.0,0.0,0.0,-0.10343876,0.23665415
PDE4DIP,0.0,0.0,0.0,-0.10343876,0.23665415
TGFBI,1.0247085e-05,1.0,1.0247085e-05,-0.097068995,0.064336345
VAMP4,1.7583125e-05,2.0,1.7583125e-05,-0.092508785,-0.109367564
ARIH2OS,0.0,0.0,0.0,-0.10343876,0.23665415
SRRT,1.4974971e-06,2.0,1.4974971e-06,-0.10250789,-0.11702673
SRSF9,7.980625e-06,4.0,7.980625e-06,-0.09847786,-0.46833375
EIF4A3,0.0043880777,8.0,0.0043880777,2.6242647,0.9084595
RMDN1,0.0,0.0,0.0,-0.10343876,0.23665415
SRSF7,4.2652187e-05,5.0,4.2652187e-05,-0.076925434,-0.6290218
ZNF512,0.0,0.0,0.0,-0.10343876,0.23665415
SACM1L,1.1310492e-06,2.0,1.1310492e-06,-0.102735676,-0.117201224
APBB3,0.0,0.0,0.0,-0.10343876,0.23665415
MPV17,0.0,0.0,0.0,-0.10343876,0.23665415
NADSYN1,0.0,0.0,0.0,-0.10343876,0.23665415
TXNIP,2.9038865e-06,1.0,2.9038865e-06,-0.101633646,0.06083989
CTCF,9.726619e-05,1.0,9.726619e-05,-0.042976443,0.10577045
B3GAT3,1.4772509e-07,1.0,1.4772509e-07,-0.10334692,0.059527546
POLE2,7.580011e-05,11.0,7.580011e-05,-0.05632012,-1.6764201
TMPPE,0.0,0.0,0.0,-0.10343876,0.23665415
COX7A2,0.0,0.0,0.0,-0.10343876,0.23665415
TTC31,0.0,0.0,0.0,-0.10343876,0.23665415
PLEK2,0.0,0.0,0.0,-0.10343876,0.23665415
PTK2B,1.9876841e-05,2.0,1.9876841e-05,-0.091082975,-0.10827541
RWDD2B,0.0,0.0,0.0,-0.10343876,0.23665415
MLH3,7.7750525e-07,1.0,7.7750525e-07,-0.102955446,0.059827417
CTSK,2.5069698e-05,5.0,2.5069698e-05,-0.08785501,-0.6373938
DDX3X,0.000208711,1.0,0.000208711,0.026299546,0.15883484
EPHA1,5.8364344e-06,2.0,5.8364344e-06,-0.09981073,-0.114960745
C2CD5,2.6252337e-06,1.0,2.6252337e-06,-0.101806864,0.06070721
STOM,4.2720567e-05,1.0,4.2720567e-05,-0.07688293,0.07979858
DDA1,8.180351e-06,1.0,8.180351e-06,-0.098353714,0.06335227
TBCK,0.0,0.0,0.0,-0.10343876,0.23665415
ANTXR2,4.2063616e-06,1.0,4.2063616e-06,-0.100824006,0.061460063
NCK1,7.678784e-05,8.0,7.678784e-05,-0.055706132,-1.144359
MYH6,0.0010761649,1.0,0.0010761649,0.56552356,0.57187253
ZNF845,0.0,0.0,0.0,-0.10343876,0.23665415
RGS13,0.0,0.0,0.0,-0.10343876,0.23665415
DENND3,3.9632397e-07,1.0,3.9632397e-07,-0.1031924,0.059645914
PNKP,1.3926546e-05,1.0,1.3926546e-05,-0.09478178,0.06608833
ZNF526,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM263,0.0,0.0,0.0,-0.10343876,0.23665415
SLC24A4,9.971778e-07,1.0,9.971778e-07,-0.10281889,0.059932012
RINL,3.453914e-06,1.0,3.453914e-06,-0.101291746,0.061101783
SFRP4,0.0,0.0,0.0,-0.10343876,0.23665415
TSPAN1,0.0,0.0,0.0,-0.10343876,0.23665415
ZBTB34,0.0,0.0,0.0,-0.10343876,0.23665415
ARL4A,0.0,0.0,0.0,-0.10343876,0.23665415
UBE3B,0.00026419756,1.0,0.00026419756,0.06079093,0.18525472
FIBCD1,0.0,0.0,0.0,-0.10343876,0.23665415
CCDC18,0.0,0.0,0.0,-0.10343876,0.23665415
ANAPC2,0.00016516699,9.0,0.00016516699,-0.0007681533,-1.2794743
CPNE8,0.0,0.0,0.0,-0.10343876,0.23665415
TAF15,3.4759324e-07,6.0,3.4759324e-07,-0.10322269,-0.8263621
VAMP3,3.7446138e-05,3.0,3.7446138e-05,-0.0801616,-0.2771068
ICA1,0.0,0.0,0.0,-0.10343876,0.23665415
TBCD,2.0644447e-07,1.0,2.0644447e-07,-0.10331042,0.05955551
CLK1,0.0,0.0,0.0,-0.10343876,0.23665415
KIF7,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM11,1.4119646e-06,1.0,1.4119646e-06,-0.10256106,0.060129512
TMEM106C,0.0,0.0,0.0,-0.10343876,0.23665415
ANG,0.0,0.0,0.0,-0.10343876,0.23665415
UBAP2,0.0,0.0,0.0,-0.10343876,0.23665415
ASCC2,1.5094695e-08,1.0,1.5094695e-08,-0.10342938,0.059464388
ZFAND6,0.0,0.0,0.0,-0.10343876,0.23665415
SIAH3,0.0,0.0,0.0,-0.10343876,0.23665415
MAP3K1,0.000532242,3.0,0.000532242,0.2274119,-0.04150997
VPS18,0.0,0.0,0.0,-0.10343876,0.23665415
SMYD4,0.0,0.0,0.0,-0.10343876,0.23665415
INO80,0.0018694235,1.0,0.0018694235,1.0586267,0.9495823
RBM17,4.1986765e-05,1.0,4.1986765e-05,-0.077339076,0.079449184
PAFAH2,0.0,0.0,0.0,-0.10343876,0.23665415
RPS28,1.8314004e-05,15.0,1.8314004e-05,-0.09205446,-2.4125798
GEMIN8,3.1420546e-05,1.0,3.1420546e-05,-0.08390721,0.07441808
SOX2,2.9835935e-05,4.0,2.9835935e-05,-0.08489223,-0.45792735
LIMK2,4.3900155e-07,3.0,4.3900155e-07,-0.103165865,-0.2947277
ATG12,0.0037084108,4.0,0.0037084108,2.2017722,1.2936242
OTOF,0.0,0.0,0.0,-0.10343876,0.23665415
UNC5CL,0.0,0.0,0.0,-0.10343876,0.23665415
SORL1,4.7912254e-05,1.0,4.7912254e-05,-0.07365569,0.08227061
DXO,0.0,0.0,0.0,-0.10343876,0.23665415
SLC35F6,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM245,0.0,0.0,0.0,-0.10343876,0.23665415
GTF3C2,7.9120315e-07,3.0,7.9120315e-07,-0.10294693,-0.29456002
ATP6V0A1,5.3216456e-05,4.0,5.3216456e-05,-0.0703585,-0.4467947
WEE1,5.3207614e-06,4.0,5.3207614e-06,-0.10013128,-0.46960023
MACF1,0.0,0.0,0.0,-0.10343876,0.23665415
MMS19,2.7439677e-09,1.0,2.7439677e-09,-0.103437044,0.05945852
KLHL8,0.0,0.0,0.0,-0.10343876,0.23665415
FAM102B,0.0,0.0,0.0,-0.10343876,0.23665415
ATXN3,3.3209642e-05,1.0,3.3209642e-05,-0.08279508,0.07526996
PDK1,1.1086481e-08,1.0,1.1086481e-08,-0.103431866,0.059462484
GIT2,0.0,0.0,0.0,-0.10343876,0.23665415
EMC8,0.0,0.0,0.0,-0.10343876,0.23665415
ADGRG1,0.0,0.0,0.0,-0.10343876,0.23665415
EVL,0.00097116805,2.0,0.00097116805,0.50025576,0.34468138
IDH2,4.9857093e-08,2.0,4.9857093e-08,-0.10340776,-0.11771603
LRFN1,2.6825262e-06,1.0,2.6825262e-06,-0.10177125,0.06073449
NFKBIB,2.8496324e-05,6.0,2.8496324e-05,-0.08572496,-0.812959
TRMT112,1.5032239e-05,3.0,1.5032239e-05,-0.094094455,-0.28777912
PLAGL1,2.4696546e-06,1.0,2.4696546e-06,-0.10190358,0.06063313
RAB4A,7.755174e-05,4.0,7.755174e-05,-0.055231277,-0.4352075
PLEKHB2,0.0,0.0,0.0,-0.10343876,0.23665415
PCK2,1.6786407e-08,1.0,1.6786407e-08,-0.10342832,0.059465207
ZNF124,0.0,0.0,0.0,-0.10343876,0.23665415
GRAMD4,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF610,0.0,0.0,0.0,-0.10343876,0.23665415
STRAP,8.56128e-08,1.0,8.56128e-08,-0.10338554,0.059497967
DYNLT1,0.0010040213,1.0,0.0010040213,0.5206779,0.5375214
FAM98A,0.0,0.0,0.0,-0.10343876,0.23665415
USP19,0.00335654,1.0,0.00335654,1.9830436,1.657672
GPR137,0.0,0.0,0.0,-0.10343876,0.23665415
SEC16A,5.5165547e-06,1.0,5.5165547e-06,-0.10000957,0.062083915
SSU72,0.0,0.0,0.0,-0.10343876,0.23665415
SYT3,0.0,0.0,0.0,-0.10343876,0.23665415
B3GALT4,0.0,0.0,0.0,-0.10343876,0.23665415
DOHH,5.301697e-08,1.0,5.301697e-08,-0.1034058,0.059482448
TXNDC16,0.0,0.0,0.0,-0.10343876,0.23665415
NHLRC3,3.338086e-05,1.0,3.338086e-05,-0.082688645,0.075351484
SBNO2,0.0,0.0,0.0,-0.10343876,0.23665415
APOO,1.8607165e-05,1.0,1.8607165e-05,-0.09187222,0.068316996
POU2F3,0.0,0.0,0.0,-0.10343876,0.23665415
KTI12,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF195,0.0,0.0,0.0,-0.10343876,0.23665415
TGFBR3,0.0,0.0,0.0,-0.10343876,0.23665415
UBR5,0.0,0.0,0.0,-0.10343876,0.23665415
LCLAT1,2.020218e-06,2.0,2.020218e-06,-0.102182955,-0.116777845
NLN,1.24906885e-08,1.0,1.24906885e-08,-0.103430994,0.059463155
SHF,0.0,0.0,0.0,-0.10343876,0.23665415
DTX3,0.0,0.0,0.0,-0.10343876,0.23665415
ARL4D,0.0,0.0,0.0,-0.10343876,0.23665415
RAB34,8.592375e-05,1.0,8.592375e-05,-0.050027095,0.10036975
TGFBR1,0.008695023,9.0,0.008695023,5.3015347,2.782012
NCOA4,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF232,0.0,0.0,0.0,-0.10343876,0.23665415
ZBTB49,0.0,0.0,0.0,-0.10343876,0.23665415
CWF19L2,0.0,0.0,0.0,-0.10343876,0.23665415
ITGAM,0.00032792415,3.0,0.00032792415,0.100404456,-0.13879581
CACNA2D2,3.6655598e-07,4.0,3.6655598e-07,-0.103210896,-0.47195914
EPN1,6.3431393e-09,2.0,6.3431393e-09,-0.10343481,-0.11773674
SDHAF4,0.0,0.0,0.0,-0.10343876,0.23665415
PEX11B,0.0,0.0,0.0,-0.10343876,0.23665415
ATL1,0.0,0.0,0.0,-0.10343876,0.23665415
TFIP11,1.6544178e-05,1.0,1.6544178e-05,-0.09315462,0.06733471
KPNA1,0.00013932351,5.0,0.00013932351,-0.016832896,-0.58299184
CYFIP1,6.663556e-06,3.0,6.663556e-06,-0.09929658,-0.29176387
ROCK1,2.8126937e-05,6.0,2.8126937e-05,-0.08595458,-0.8131349
SNRPD3,3.5593378e-06,6.0,3.5593378e-06,-0.10122621,-0.82483274
HCK,2.3863253e-08,3.0,2.3863253e-08,-0.10342392,-0.2949254
LRRC23,0.0,0.0,0.0,-0.10343876,0.23665415
