,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
ZNF70,0.0,0.0,0.0,-0.14887504,0.21565834
MYH9,0.0013920823,6.0,0.0013920823,7.2325563,4.1262527
SEC14L2,0.0,0.0,0.0,-0.14887504,0.21565834
TSR1,5.7600774e-10,1.0,5.7600774e-10,-0.14887197,-0.0027397494
MKKS,0.0,0.0,0.0,-0.14887504,0.21565834
BCAR3,0.0,0.0,0.0,-0.14887504,0.21565834
PARK7,0.0,1.0,0.0,-0.14887504,-0.0027418935
GRIPAP1,0.0,0.0,0.0,-0.14887504,0.21565834
DBNDD2,0.0,0.0,0.0,-0.14887504,0.21565834
SCYL2,0.0,0.0,0.0,-0.14887504,0.21565834
NAA35,2.4943273e-11,1.0,2.4943273e-11,-0.14887491,-0.0027418071
STKLD1,0.0,0.0,0.0,-0.14887504,0.21565834
PSMD3,0.0008560136,47.0,1.8213055e-05,-0.05230142,-6.838679
TRPC1,1.9808258e-06,4.0,1.9808258e-06,-0.13837184,-0.65051347
ABI1,1.0222918e-05,2.0,1.0222918e-05,-0.09466864,-0.18280114
SSX2,0.0,0.0,0.0,-0.14887504,0.21565834
STX19,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF341,0.0,0.0,0.0,-0.14887504,0.21565834
CNTN4,0.0,0.0,0.0,-0.14887504,0.21565834
ANKRD36,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM41A,0.0,0.0,0.0,-0.14887504,0.21565834
NLRC3,0.0,0.0,0.0,-0.14887504,0.21565834
OR4K2,2.1138363e-10,1.0,2.1138363e-10,-0.14887391,-0.0027411021
QPCTL,0.0,0.0,0.0,-0.14887504,0.21565834
SNCAIP,1.0800706e-11,1.0,1.0800706e-11,-0.14887498,-0.0027418646
AOC2,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM201,0.0,0.0,0.0,-0.14887504,0.21565834
CRYBG3,0.0,0.0,0.0,-0.14887504,0.21565834
YWHAH,0.0,4.0,0.0,-0.14887504,-0.6579425
LRIG1,8.538874e-11,1.0,8.538874e-11,-0.14887458,-0.0027415913
FZR1,5.1147326e-05,6.0,5.1147326e-05,0.12233054,-0.9029153
ZNF136,0.0,0.0,0.0,-0.14887504,0.21565834
ZMYND12,0.0,0.0,0.0,-0.14887504,0.21565834
SMTNL2,0.0,0.0,0.0,-0.14887504,0.21565834
CDKN1A,0.0002495444,10.0,0.0002495444,1.1743189,-1.0324293
TMEM168,0.0,0.0,0.0,-0.14887504,0.21565834
PKN3,0.0,0.0,0.0,-0.14887504,0.21565834
SLC37A1,1.8791783e-05,1.0,1.8791783e-05,-0.049232755,0.06773655
TAF1D,4.047392e-05,7.0,4.047392e-05,0.065735444,-1.161346
SCAMP4,0.0,0.0,0.0,-0.14887504,0.21565834
SSX1,0.0,0.0,0.0,-0.14887504,0.21565834
RAP1B,5.485346e-06,12.0,5.485346e-06,-0.119789325,-2.3845716
PPP3CA,1.4385215e-05,5.0,1.4385215e-05,-0.072598316,-0.8223911
STON2,1.4315683e-06,1.0,1.4315683e-06,-0.14128423,0.0026271879
MPP3,0.0,0.0,0.0,-0.14887504,0.21565834
SEMA3F,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM102,0.0,0.0,0.0,-0.14887504,0.21565834
OBP2A,0.0,0.0,0.0,-0.14887504,0.21565834
PRRG2,0.0,0.0,0.0,-0.14887504,0.21565834
STRA8,0.0,0.0,0.0,-0.14887504,0.21565834
MPHOSPH6,5.070406e-09,1.0,5.070406e-09,-0.14884816,-0.0027228838
SLC38A10,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF432,0.0,0.0,0.0,-0.14887504,0.21565834
BTN3A2,0.0,1.0,0.0,-0.14887504,-0.0027418935
CYP1A1,1.8406764e-06,5.0,1.8406764e-06,-0.13911496,-0.86943924
RAB29,0.000118418626,1.0,0.000118418626,0.4790325,0.44138634
RBAK,0.0,0.0,0.0,-0.14887504,0.21565834
B3GAT3,0.0006716118,1.0,0.0006716118,3.4123056,2.5161335
FXYD1,1.0156632e-06,2.0,1.0156632e-06,-0.14348954,-0.21733288
PSKH2,0.0,0.0,0.0,-0.14887504,0.21565834
NIN,0.0,0.0,0.0,-0.14887504,0.21565834
CLDN20,3.9058985e-05,1.0,3.9058985e-05,0.058232848,0.14374855
BCORL1,0.0,0.0,0.0,-0.14887504,0.21565834
DEFB108B,0.0,1.0,0.0,-0.14887504,-0.0027418935
UNC13D,0.00019440782,1.0,0.00019440782,0.8819606,0.7263834
BPIFB4,0.0,0.0,0.0,-0.14887504,0.21565834
DNAJB1,0.00029788516,5.0,0.00029788516,1.4306428,0.24087347
OR12D3,6.503704e-11,1.0,6.503704e-11,-0.14887469,-0.0027416488
FAM136A,0.0,0.0,0.0,-0.14887504,0.21565834
LPO,0.0,0.0,0.0,-0.14887504,0.21565834
TECPR2,0.0,0.0,0.0,-0.14887504,0.21565834
IFIT5,0.0,0.0,0.0,-0.14887504,0.21565834
GOLGA6D,0.0,0.0,0.0,-0.14887504,0.21565834
NIFK,0.0,0.0,0.0,-0.14887504,0.21565834
PRR20B,0.0,0.0,0.0,-0.14887504,0.21565834
SPIB,0.0,0.0,0.0,-0.14887504,0.21565834
CDH3,0.0,0.0,0.0,-0.14887504,0.21565834
NETO1,0.0,0.0,0.0,-0.14887504,0.21565834
RHBDD3,0.0,0.0,0.0,-0.14887504,0.21565834
GPD2,2.3256997e-07,2.0,2.3256997e-07,-0.14764185,-0.22026989
RORC,4.014197e-08,3.0,4.014197e-08,-0.1486622,-0.4393918
TC2N,0.0,0.0,0.0,-0.14887504,0.21565834
UBL4A,0.0,0.0,0.0,-0.14887504,0.21565834
SLC34A2,3.065076e-07,2.0,3.065076e-07,-0.1472498,-0.21999258
AHSA1,0.0,0.0,0.0,-0.14887504,0.21565834
LETMD1,0.0,0.0,0.0,-0.14887504,0.21565834
SSBP4,0.0,0.0,0.0,-0.14887504,0.21565834
COX6A2,0.0,0.0,0.0,-0.14887504,0.21565834
ARHGAP31,1.7946675e-07,1.0,1.7946675e-07,-0.14792342,-0.0020688158
IL36B,2.7976071e-10,1.0,2.7976071e-10,-0.14887355,-0.002740843
FAM32A,0.0,0.0,0.0,-0.14887504,0.21565834
CEP250,2.322885e-05,5.0,2.322885e-05,-0.02570548,-0.7892231
SDHB,7.9036174e-05,1.0,7.9036174e-05,0.27020946,0.29368272
MNT,0.0,0.0,0.0,-0.14887504,0.21565834
ZSCAN25,0.0,0.0,0.0,-0.14887504,0.21565834
IKZF4,0.0,0.0,0.0,-0.14887504,0.21565834
EPC2,0.0,0.0,0.0,-0.14887504,0.21565834
PGM1,3.7942925e-07,4.0,3.7942925e-07,-0.14686315,-0.6565195
COPS7B,3.0215122e-11,4.0,3.0215122e-11,-0.14887488,-0.6579424
OR4K13,2.1446903e-11,1.0,2.1446903e-11,-0.14887492,-0.0027418216
PHF6,0.0,0.0,0.0,-0.14887504,0.21565834
PGAM1,0.0005290611,2.0,0.0005290611,2.656439,1.7630978
EDC3,7.1702766e-10,1.0,7.1702766e-10,-0.14887124,-0.002739217
POU2F3,0.0,0.0,0.0,-0.14887504,0.21565834
OR1L8,5.0065484e-08,1.0,5.0065484e-08,-0.14860956,-0.0025541289
CAPN2,4.4252694e-05,1.0,4.4252694e-05,0.08577218,0.16322753
CHST10,1.0508483e-06,1.0,1.0508483e-06,-0.14330298,0.0011992952
STT3A,0.0,0.0,0.0,-0.14887504,0.21565834
MAP1LC3A,0.0,3.0,0.0,-0.14887504,-0.43954235
OR4K1,0.0,1.0,0.0,-0.14887504,-0.0027418935
AKAP14,0.0,0.0,0.0,-0.14887504,0.21565834
DCAF4,0.0,1.0,0.0,-0.14887504,-0.0027418935
ULK1,0.0005314543,4.0,0.0005314543,2.669129,1.3352731
GAD2,1.8939437e-11,1.0,1.8939437e-11,-0.14887494,-0.002741836
RBM46,0.0,0.0,0.0,-0.14887504,0.21565834
FRYL,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF426,0.0,0.0,0.0,-0.14887504,0.21565834
CLEC2L,0.0,0.0,0.0,-0.14887504,0.21565834
FGB,1.4589326e-06,12.0,1.4589326e-06,-0.14113913,-2.3996725
RNF40,9.0987285e-08,1.0,9.0987285e-08,-0.14839257,-0.0024006562
ACTR5,0.0,1.0,0.0,-0.14887504,-0.0027418935
ATR,0.0,9.0,0.0,-0.14887504,-1.7499435
ZDHHC12,0.0,0.0,0.0,-0.14887504,0.21565834
MID1IP1,6.3342746e-08,1.0,6.3342746e-08,-0.14853917,-0.0025043238
CDIPT,4.7247618e-06,1.0,4.7247618e-06,-0.12382228,0.014978289
STRADA,0.0,1.0,0.0,-0.14887504,-0.0027418935
FAM126B,0.0,0.0,0.0,-0.14887504,0.21565834
KBTBD2,0.0,0.0,0.0,-0.14887504,0.21565834
TRIM27,1.14064946e-07,2.0,1.14064946e-07,-0.14827022,-0.22071432
GAR1,0.0,1.0,0.0,-0.14887504,-0.0027418935
OR2H2,2.7607788e-12,1.0,2.7607788e-12,-0.14887501,-0.002741879
SPDL1,8.071572e-06,4.0,8.071572e-06,-0.10607602,-0.6276701
ZIK1,0.0,0.0,0.0,-0.14887504,0.21565834
DDX39A,3.1555548e-05,3.0,3.1555548e-05,0.018446332,-0.3211935
EXO5,0.0,0.0,0.0,-0.14887504,0.21565834
ZBTB47,0.0,0.0,0.0,-0.14887504,0.21565834
MCHR1,2.5259733e-06,2.0,2.5259733e-06,-0.13548122,-0.21166848
PITPNM3,0.0,1.0,0.0,-0.14887504,-0.0027418935
TPO,0.0,0.0,0.0,-0.14887504,0.21565834
RTKN,2.4855703e-07,1.0,2.4855703e-07,-0.14755708,-0.0018096894
MYH3,3.9344454e-07,1.0,3.9344454e-07,-0.14678882,-0.0012662971
SYNPO,0.0,0.0,0.0,-0.14887504,0.21565834
TPR,1.0400891e-11,18.0,1.0400891e-11,-0.14887498,-3.7155457
GSKIP,0.0,0.0,0.0,-0.14887504,0.21565834
MTFMT,0.0003844385,1.0,0.0003844385,1.8895867,1.439092
SPAG17,0.0,0.0,0.0,-0.14887504,0.21565834
CRISPLD2,0.0,1.0,0.0,-0.14887504,-0.0027418935
TOM1,1.3143009e-10,1.0,1.3143009e-10,-0.14887434,-0.0027414043
DDX17,0.0,1.0,0.0,-0.14887504,-0.0027418935
SUGP1,9.455058e-11,1.0,9.455058e-11,-0.14887454,-0.0027415482
MORN4,0.0,0.0,0.0,-0.14887504,0.21565834
SLC20A1,0.0,0.0,0.0,-0.14887504,0.21565834
ANKRD23,0.0,0.0,0.0,-0.14887504,0.21565834
RBSN,0.0,0.0,0.0,-0.14887504,0.21565834
DRD3,5.6038708e-08,1.0,5.6038708e-08,-0.14857788,-0.0025317231
FUT9,0.0,0.0,0.0,-0.14887504,0.21565834
GRIA4,7.333113e-08,4.0,7.333113e-08,-0.14848621,-0.65766746
OR2B3,1.1611463e-10,1.0,1.1611463e-10,-0.14887442,-0.0027414619
AGTRAP,0.00021194985,1.0,0.00021194985,0.9749761,0.7921746
ATP1A1,0.0,2.0,0.0,-0.14887504,-0.22114211
ADORA2A,0.0,3.0,0.0,-0.14887504,-0.43954235
SLC35E2B,0.0,0.0,0.0,-0.14887504,0.21565834
DPEP3,0.0,2.0,0.0,-0.14887504,-0.22114211
OR2M2,0.0,1.0,0.0,-0.14887504,-0.0027418935
PRKAA2,8.6743385e-06,8.0,8.6743385e-06,-0.10287989,-1.4990103
CEP104,0.0,0.0,0.0,-0.14887504,0.21565834
ATP9B,5.2882286e-05,1.0,5.2882286e-05,0.13153006,0.19559275
PPP1R17,0.0,0.0,0.0,-0.14887504,0.21565834
DDX60L,0.0,0.0,0.0,-0.14887504,0.21565834
PYY,1.4227417e-08,1.0,1.4227417e-08,-0.1487996,-0.0026885343
CAGE1,0.0,0.0,0.0,-0.14887504,0.21565834
TMCO6,0.0,0.0,0.0,-0.14887504,0.21565834
NFAT5,0.0,0.0,0.0,-0.14887504,0.21565834
SRSF9,2.5020032e-05,4.0,2.5020032e-05,-0.016207844,-0.5641051
EMC7,0.0,0.0,0.0,-0.14887504,0.21565834
PTPN6,0.0040458734,13.0,0.0040458734,21.304123,12.550476
KDF1,0.0,0.0,0.0,-0.14887504,0.21565834
TTC7B,0.0,0.0,0.0,-0.14887504,0.21565834
TMED2,7.736243e-05,4.0,7.736243e-05,0.2613345,-0.3677953
GSC2,0.0,0.0,0.0,-0.14887504,0.21565834
NAV1,0.0,0.0,0.0,-0.14887504,0.21565834
LOXL3,2.6944807e-07,1.0,2.6944807e-07,-0.1474463,-0.0017313343
PIP,9.903811e-09,1.0,9.903811e-09,-0.14882252,-0.0027047666
EFCAB3,0.0,0.0,0.0,-0.14887504,0.21565834
TAOK3,0.0,0.0,0.0,-0.14887504,0.21565834
HINT3,0.0,0.0,0.0,-0.14887504,0.21565834
RPL7,0.00062552624,12.0,0.00062552624,3.1679397,-0.059112415
CDK3,0.0,0.0,0.0,-0.14887504,0.21565834
CCDC154,0.0,0.0,0.0,-0.14887504,0.21565834
CCDC89,0.0,0.0,0.0,-0.14887504,0.21565834
NT5C2,2.9267696e-06,1.0,2.9267696e-06,-0.13335602,0.008234933
CHMP3,6.7359555e-11,2.0,6.7359555e-11,-0.14887469,-0.22114184
COX15,4.5579088e-07,1.0,4.5579088e-07,-0.14645822,-0.0010324545
COMMD3,2.4763791e-08,2.0,2.4763791e-08,-0.14874373,-0.22104923
CTPS1,5.6754528e-11,1.0,5.6754528e-11,-0.14887474,-0.0027416777
COX17,2.3206765e-07,1.0,2.3206765e-07,-0.1476445,-0.001871539
PRPF4,2.3730505e-13,1.0,2.3730505e-13,-0.14887504,-0.0027418935
DCT,2.3120483e-06,1.0,2.3120483e-06,-0.13661554,0.005929418
OR5T1,0.0,1.0,0.0,-0.14887504,-0.0027418935
FOXRED2,0.0,0.0,0.0,-0.14887504,0.21565834
ARID5B,2.6253917e-07,1.0,2.6253917e-07,-0.14748295,-0.0017572512
NDST1,0.0,1.0,0.0,-0.14887504,-0.0027418935
GSDMB,0.0,0.0,0.0,-0.14887504,0.21565834
MOB1A,2.591594e-07,1.0,2.591594e-07,-0.14750086,-0.0017699291
SNAPIN,6.1698515e-08,1.0,6.1698515e-08,-0.14854789,-0.0025104973
PZP,0.0,0.0,0.0,-0.14887504,0.21565834
ZMAT5,9.0689383e-07,1.0,9.0689383e-07,-0.14406629,0.00065939955
ST8SIA2,1.0768683e-07,2.0,1.0768683e-07,-0.14830405,-0.22073823
UPRT,0.0,0.0,0.0,-0.14887504,0.21565834
ACSF3,1.3887846e-05,1.0,1.3887846e-05,-0.07523558,0.049344372
DDHD2,1.4131237e-07,1.0,1.4131237e-07,-0.14812574,-0.0022118986
WDR43,0.0,2.0,0.0,-0.14887504,-0.22114211
MYOF,0.0,0.0,0.0,-0.14887504,0.21565834
ABCB4,0.0,1.0,0.0,-0.14887504,-0.0027418935
CCDC168,0.0,0.0,0.0,-0.14887504,0.21565834
FADD,0.0013620676,9.0,0.0013620676,7.0734057,3.358482
PAPOLB,0.0,0.0,0.0,-0.14887504,0.21565834
ELK1,2.985988e-05,4.0,2.985988e-05,0.009455159,-0.5459533
CSK,0.0006585005,9.0,0.0006585005,3.3427837,0.719758
ALAD,8.351134e-12,2.0,8.351134e-12,-0.14887498,-0.22114208
ARL11,0.0,0.0,0.0,-0.14887504,0.21565834
KCNIP4,4.1578142e-13,1.0,4.1578142e-13,-0.14887504,-0.0027418935
CST3,0.0,4.0,0.0,-0.14887504,-0.6579425
GOLT1B,0.0,0.0,0.0,-0.14887504,0.21565834
RMI1,7.6093233e-06,4.0,7.6093233e-06,-0.108527064,-0.6294038
LRRC71,0.0,0.0,0.0,-0.14887504,0.21565834
ATP13A2,2.1120456e-07,1.0,2.1120456e-07,-0.14775513,-0.001949779
GABBR2,1.2339991e-06,3.0,1.2339991e-06,-0.14233184,-0.43491426
MAML3,0.00010333578,9.0,0.00010333578,0.39905664,-1.3623834
PTPRG,0.0,0.0,0.0,-0.14887504,0.21565834
TNP1,0.0,0.0,0.0,-0.14887504,0.21565834
LACRT,0.0,0.0,0.0,-0.14887504,0.21565834
UXS1,0.0,0.0,0.0,-0.14887504,0.21565834
UBE2C,3.3309024e-09,10.0,3.3309024e-09,-0.14885737,-1.9683315
PCYT2,5.3395945e-07,1.0,5.3395945e-07,-0.14604375,-0.00073928083
AADACL2,0.0,0.0,0.0,-0.14887504,0.21565834
MMD2,0.0,0.0,0.0,-0.14887504,0.21565834
NET1,0.0004324502,3.0,0.0004324502,2.1441658,1.1823593
LRRC17,0.0,0.0,0.0,-0.14887504,0.21565834
EFR3A,0.0,0.0,0.0,-0.14887504,0.21565834
MTCH2,0.0,0.0,0.0,-0.14887504,0.21565834
IFIT2,0.0,0.0,0.0,-0.14887504,0.21565834
KIAA0100,0.0,0.0,0.0,-0.14887504,0.21565834
NIPAL2,2.4328057e-09,1.0,2.4328057e-09,-0.14886214,-0.00273277
ZBTB33,0.0,0.0,0.0,-0.14887504,0.21565834
INA,0.0,0.0,0.0,-0.14887504,0.21565834
RTN3,2.8911523e-07,1.0,2.8911523e-07,-0.14734201,-0.001657584
FGD5,0.0,0.0,0.0,-0.14887504,0.21565834
USP37,1.9450448e-09,1.0,1.9450448e-09,-0.14886473,-0.0027345975
CYLD,1.4038039e-09,4.0,1.4038039e-09,-0.14886759,-0.6579372
CDKN2AIP,0.0,0.0,0.0,-0.14887504,0.21565834
FBLIM1,0.0,0.0,0.0,-0.14887504,0.21565834
INPP1,8.729356e-06,1.0,8.729356e-06,-0.10258816,0.029997488
POLR3B,9.545135e-10,6.0,9.545135e-10,-0.14886998,-1.0947393
MAF1,3.289361e-13,1.0,3.289361e-13,-0.14887504,-0.0027418935
ABCB9,0.0,0.0,0.0,-0.14887504,0.21565834
PARD6G,0.0,1.0,0.0,-0.14887504,-0.0027418935
BRAF,0.0,14.0,0.0,-0.14887504,-2.8419447
ACSM6,8.93943e-09,1.0,8.93943e-09,-0.14882763,-0.0027083785
POLR3K,1.26005295e-08,6.0,1.26005295e-08,-0.14880823,-1.0946957
SLC24A4,1.13083265e-10,1.0,1.13083265e-10,-0.14887443,-0.0027414763
UNK,0.0,0.0,0.0,-0.14887504,0.21565834
CDC42,0.00023513603,17.0,0.00023513603,1.0979193,-2.6152692
KLF7,0.0,0.0,0.0,-0.14887504,0.21565834
RRH,0.0,1.0,0.0,-0.14887504,-0.0027418935
SLC7A2,5.899606e-06,1.0,5.899606e-06,-0.11759273,0.019384537
RASSF3,0.0,0.0,0.0,-0.14887504,0.21565834
SEC31B,0.0,0.0,0.0,-0.14887504,0.21565834
CENPJ,1.7758804e-06,6.0,1.7758804e-06,-0.13945854,-1.0880826
CLSTN3,0.0,0.0,0.0,-0.14887504,0.21565834
PHACTR3,0.0,0.0,0.0,-0.14887504,0.21565834
SH3BP4,0.0,0.0,0.0,-0.14887504,0.21565834
PIGW,8.0486917e-10,1.0,8.0486917e-10,-0.14887077,-0.002738886
MRPL3,3.3754877e-05,3.0,3.3754877e-05,0.03010814,-0.31294492
MRPS18C,3.0929953e-06,3.0,3.0929953e-06,-0.13247462,-0.4279421
TRIM72,1.0771647e-13,1.0,1.0771647e-13,-0.14887504,-0.0027418935
ZSCAN30,0.0,0.0,0.0,-0.14887504,0.21565834
FAM168B,0.0,0.0,0.0,-0.14887504,0.21565834
NQO1,7.519182e-05,1.0,7.519182e-05,0.249825,0.2792645
TMEM100,0.0,0.0,0.0,-0.14887504,0.21565834
KLC1,2.925991e-06,4.0,2.925991e-06,-0.13336015,-0.6469686
TRH,3.799687e-07,1.0,3.799687e-07,-0.14686027,-0.0013168359
KRTAP19-5,0.0,0.0,0.0,-0.14887504,0.21565834
LDHAL6A,0.0,0.0,0.0,-0.14887504,0.21565834
BTC,6.9402595e-06,10.0,6.9402595e-06,-0.11207473,-1.9423144
SORT1,3.4779814e-06,1.0,3.4779814e-06,-0.13043326,0.010302245
CRMP1,0.0,1.0,0.0,-0.14887504,-0.0027418935
DXO,0.0,0.0,0.0,-0.14887504,0.21565834
BEX4,0.0,0.0,0.0,-0.14887504,0.21565834
RPS6KA6,1.0786433e-06,2.0,1.0786433e-06,-0.1431556,-0.21709667
TRIM68,0.0,0.0,0.0,-0.14887504,0.21565834
ILF2,0.0,1.0,0.0,-0.14887504,-0.0027418935
SCML2,0.0,0.0,0.0,-0.14887504,0.21565834
HSPB2,0.0,0.0,0.0,-0.14887504,0.21565834
GORASP2,1.6533368e-08,1.0,1.6533368e-08,-0.14878738,-0.0026798856
UVRAG,0.0,0.0,0.0,-0.14887504,0.21565834
ENDOD1,5.628424e-05,1.0,5.628424e-05,0.1495687,0.20835175
CEACAM5,0.0,0.0,0.0,-0.14887504,0.21565834
CDH24,0.0,0.0,0.0,-0.14887504,0.21565834
PLG,2.5779735e-07,4.0,2.5779735e-07,-0.14750808,-0.6569756
RAB36,0.0,2.0,0.0,-0.14887504,-0.22114211
USP3,1.2174316e-10,1.0,1.2174316e-10,-0.14887439,-0.0027414474
CLK2,0.0,0.0,0.0,-0.14887504,0.21565834
THADA,0.0,0.0,0.0,-0.14887504,0.21565834
CHTOP,0.0,3.0,0.0,-0.14887504,-0.43954235
MPL,0.0,0.0,0.0,-0.14887504,0.21565834
CT83,0.0,0.0,0.0,-0.14887504,0.21565834
LIN9,2.4018133e-08,2.0,2.4018133e-08,-0.14874768,-0.22105205
SMPDL3A,0.0,0.0,0.0,-0.14887504,0.21565834
MMAA,1.0473891e-06,3.0,1.0473891e-06,-0.14332132,-0.4356141
EMG1,2.5953234e-10,2.0,2.5953234e-10,-0.14887366,-0.22114116
NTPCR,0.0,0.0,0.0,-0.14887504,0.21565834
HP,5.6237052e-08,2.0,5.6237052e-08,-0.14857684,-0.2209312
LSMEM1,0.0,0.0,0.0,-0.14887504,0.21565834
TRAPPC10,3.470142e-09,2.0,3.470142e-09,-0.14885664,-0.2211291
NYX,0.0,0.0,0.0,-0.14887504,0.21565834
EHF,0.0,0.0,0.0,-0.14887504,0.21565834
PRMT3,1.1987795e-07,2.0,1.1987795e-07,-0.14823939,-0.22069253
SPRR2E,3.0465284e-07,1.0,3.0465284e-07,-0.14725962,-0.0015993032
ANKRD30B,0.0,0.0,0.0,-0.14887504,0.21565834
SIGLEC10,0.0,1.0,0.0,-0.14887504,-0.0027418935
TMEM232,0.0,0.0,0.0,-0.14887504,0.21565834
TPRX1,0.0,0.0,0.0,-0.14887504,0.21565834
FST,2.4680792e-06,1.0,2.4680792e-06,-0.1357882,0.0065146144
CHPT1,2.29247e-09,1.0,2.29247e-09,-0.14886288,-0.0027333025
FAM149A,0.0,0.0,0.0,-0.14887504,0.21565834
WDR47,0.0,0.0,0.0,-0.14887504,0.21565834
BACE2,0.0,0.0,0.0,-0.14887504,0.21565834
PKP2,2.5205761e-08,1.0,2.5205761e-08,-0.14874138,-0.0026473636
USP4,4.645492e-14,2.0,4.645492e-14,-0.14887504,-0.22114211
BRMS1,0.00014744942,1.0,0.00014744942,0.6329665,0.55026615
LTV1,6.5851505e-06,1.0,6.5851505e-06,-0.11395767,0.021955667
FRAT1,1.334283e-09,1.0,1.334283e-09,-0.14886795,-0.0027368858
POLR2G,2.8725414e-10,23.0,2.8725414e-10,-0.14887351,-4.8075457
PSMD10,0.00020619994,46.0,4.4826074e-06,-0.12510628,-9.0574
TCF7L1,0.0,5.0,0.0,-0.14887504,-0.8763427
STK36,0.0,0.0,0.0,-0.14887504,0.21565834
MAX,5.709846e-05,1.0,5.709846e-05,0.15388606,0.21140549
UBXN11,0.0,0.0,0.0,-0.14887504,0.21565834
IFRD2,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM170B,0.0,0.0,0.0,-0.14887504,0.21565834
NFATC2IP,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF479,0.0,0.0,0.0,-0.14887504,0.21565834
GMPR2,0.0,1.0,0.0,-0.14887504,-0.0027418935
CACNG1,4.597521e-06,2.0,4.597521e-06,-0.12449696,-0.20389915
ZNF106,0.0,0.0,0.0,-0.14887504,0.21565834
RBM17,5.3306735e-07,1.0,5.3306735e-07,-0.14604847,-0.00074263377
SUPT16H,0.0019469457,5.0,0.0019469457,10.1746855,6.425664
ADGRG1,0.0,0.0,0.0,-0.14887504,0.21565834
LDLRAD2,0.0,0.0,0.0,-0.14887504,0.21565834
ARMC6,0.0,0.0,0.0,-0.14887504,0.21565834
POU3F4,0.0,0.0,0.0,-0.14887504,0.21565834
CRLF1,3.3778098e-09,2.0,3.3778098e-09,-0.14885713,-0.22112948
MAN2C1,1.7733166e-09,1.0,1.7733166e-09,-0.14886563,-0.0027352597
PNMT,7.281059e-06,1.0,7.281059e-06,-0.11026767,0.02456566
SPINK7,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM254,0.0,0.0,0.0,-0.14887504,0.21565834
OR6Y1,6.874219e-10,1.0,6.874219e-10,-0.14887139,-0.0027393177
PNN,0.0,0.0,0.0,-0.14887504,0.21565834
NAA30,8.30526e-05,1.0,8.30526e-05,0.2915063,0.30874628
PDHX,0.0,1.0,0.0,-0.14887504,-0.0027418935
UNC119,0.0,0.0,0.0,-0.14887504,0.21565834
GPR101,0.0,0.0,0.0,-0.14887504,0.21565834
TBKBP1,0.0,0.0,0.0,-0.14887504,0.21565834
CST6,0.0,0.0,0.0,-0.14887504,0.21565834
SKIL,1.666361e-08,1.0,1.666361e-08,-0.14878668,-0.0026794109
DLG3,7.2537405e-06,4.0,7.2537405e-06,-0.11041252,-0.6307374
IFT172,8.324204e-06,1.0,8.324204e-06,-0.10473645,0.028477974
CCDC73,0.0,0.0,0.0,-0.14887504,0.21565834
DEFB124,0.0,1.0,0.0,-0.14887504,-0.0027418935
RIPPLY1,0.0,0.0,0.0,-0.14887504,0.21565834
ZSCAN23,0.0,0.0,0.0,-0.14887504,0.21565834
GOT2,0.00039663544,1.0,0.00039663544,1.9542602,1.4848367
ZDHHC22,0.0,0.0,0.0,-0.14887504,0.21565834
CCSER1,0.0,0.0,0.0,-0.14887504,0.21565834
SLC35G2,0.0,0.0,0.0,-0.14887504,0.21565834
WFIKKN2,0.0,0.0,0.0,-0.14887504,0.21565834
EP300,0.00029208412,31.0,9.422069e-06,-0.09891509,-5.459289
IGFN1,0.0,0.0,0.0,-0.14887504,0.21565834
OTX2,0.0,0.0,0.0,-0.14887504,0.21565834
STAB2,2.3958128e-06,2.0,2.3958128e-06,-0.13617139,-0.21215662
TESK2,0.0,0.0,0.0,-0.14887504,0.21565834
OR8K5,0.0,1.0,0.0,-0.14887504,-0.0027418935
PTPRZ1,6.857899e-05,1.0,6.857899e-05,0.21476088,0.25446317
HSPBP1,0.0,0.0,0.0,-0.14887504,0.21565834
C1GALT1,0.0,0.0,0.0,-0.14887504,0.21565834
NCKAP1L,1.19582e-05,3.0,1.19582e-05,-0.08546741,-0.3946932
SPSB1,1.3705847e-05,2.0,1.3705847e-05,-0.07620062,-0.16973843
IPO8,2.3413088e-10,1.0,2.3413088e-10,-0.14887379,-0.0027410302
CEBPA,0.00014683856,1.0,0.00014683856,0.6297274,0.5479752
GNAS,0.0012840381,5.0,0.0012840381,6.6596584,3.9394336
HECTD1,1.913265e-06,1.0,1.913265e-06,-0.13873006,0.00443379
CRELD2,0.0,0.0,0.0,-0.14887504,0.21565834
AMY1A,8.4078137e-16,1.0,8.4078137e-16,-0.14887504,-0.0027418935
RPL7L1,0.0,0.0,0.0,-0.14887504,0.21565834
NME6,0.0,0.0,0.0,-0.14887504,0.21565834
POMP,0.0,0.0,0.0,-0.14887504,0.21565834
HMGXB4,0.0,0.0,0.0,-0.14887504,0.21565834
PAN2,1.4740239e-07,1.0,1.4740239e-07,-0.14809345,-0.0021890611
